UTC,LAT,LONG,HDT,COG,STW,SOG,LOG,AWS,AWA,DPT,SEA,PITCH,ROLL
2024-06-22T14:15:25+00:00,59.4669152,24.8302917,312.34,312.67,2.89,2.96,338562,2.65,66.03,3.4,20.8,1.79,0.29
2024-06-22T14:15:26+00:00,59.4669333,24.8302531,311.8,311.69,2.79,2.98,338565,2.66,71.78,3.4,20.8,1.89,1.38
2024-06-22T14:15:27+00:00,59.4669515,24.8302139,311.45,310.82,2.9,3,338568,3,72.85,3.4,20.8,1.89,1.9
2024-06-22T14:15:28+00:00,59.4669693,24.8301738,310.97,310.54,2.9,3.02,338571,3.42,73.74,3.4,20.8,1.8,1.81
2024-06-22T14:15:29+00:00,59.4669865,24.8301328,310.88,309.01,2.88,3.02,338574,3.4,72.24,3.4,20.8,1.67,1.44
2024-06-22T14:15:30+00:00,59.4670029,24.830092,311.03,308.57,3.17,3.01,338576,3.4,65.18,3.4,20.8,1.62,1.19
2024-06-22T14:15:31+00:00,59.4670197,24.8300512,311.0,309.33,3.06,3.01,338580,3.4,52.57,3.4,20.8,1.63,1.24
2024-06-22T14:15:32+00:00,59.4670377,24.8300097,310.92,309.6,3.02,3.04,338583,3.4,29.03,3.4,20.8,1.5,1.3
2024-06-22T14:15:33+00:00,59.4670551,24.8299686,310.74,309.81,2.91,3.02,338586,3.4,4.83,3.4,20.8,1.44,1.38
2024-06-22T14:15:34+00:00,59.4670721,24.8299272,310.46,309.47,2.95,3.05,338588,3.42,2.13,3.4,20.8,1.19,1.34
2024-06-22T14:15:35+00:00,59.4670888,24.8298858,310.26,308.8,2.94,3.04,338591,3.41,3.24,3.4,20.8,1.04,0.9
2024-06-22T14:15:36+00:00,59.4671058,24.8298441,310.22,308.4,2.86,3.04,338594,3.39,6.37,3.4,20.8,0.91,0.62
2024-06-22T14:15:37+00:00,59.4671233,24.829803,310.27,308.6,2.91,3.06,338597,3.4,6.15,3.4,20.8,0.75,0.8
2024-06-22T14:15:38+00:00,59.4671407,24.8297614,310.65,308.44,2.99,3.05,338600,3.43,4.39,3.4,20.8,0.6,0.88
2024-06-22T14:15:39+00:00,59.4671581,24.8297188,311.22,308.51,3.02,3.06,338603,3.91,4.6,3.4,20.8,0.57,1.06
2024-06-22T14:15:40+00:00,59.4671762,24.8296773,311.28,310.3,3.03,3.09,338606,4.62,8.58,3.4,20.8,0.69,2.31
2024-06-22T14:15:41+00:00,59.4671942,24.8296356,311.21,310.71,3.03,3.1,338609,4.6,11.49,3.4,20.8,0.86,3.62
2024-06-22T14:15:42+00:00,59.4672119,24.8295944,311.01,310.24,3.06,3.1,338612,4.59,12.28,3.4,20.8,0.92,3.94
2024-06-22T14:15:43+00:00,59.4672284,24.8295521,310.78,309.34,3.05,3.08,338615,4.6,16.28,3.5,20.8,0.66,2.97
2024-06-22T14:15:44+00:00,59.4672452,24.8295089,310.75,308.84,2.93,3.09,338618,4.59,21.05,3.5,20.8,0.57,2.15
2024-06-22T14:15:45+00:00,59.4672625,24.8294665,310.62,309.67,2.95,3.08,338621,4.59,24.52,3.5,20.8,0.59,2.29
2024-06-22T14:15:46+00:00,59.4672803,24.8294246,310.49,309.48,2.9,3.09,338624,4.6,30.23,3.6,20.8,0.65,2.76
2024-06-22T14:15:47+00:00,59.4672981,24.8293825,310.3,309.37,3.04,3.09,338627,4.61,36.5,3.6,20.8,0.62,2.9
2024-06-22T14:15:48+00:00,59.4673156,24.8293406,310.22,308.79,3.05,3.08,338630,4.59,36.67,3.6,20.8,0.55,2.25
2024-06-22T14:15:49+00:00,59.4673329,24.8292983,310.02,309.24,2.89,3.08,338633,4.61,37.6,3.6,20.8,0.53,1.85
2024-06-22T14:15:50+00:00,59.4673507,24.8292568,309.69,309.64,3,3.09,338636,4.64,40.11,3.7,20.8,0.52,2.18
2024-06-22T14:15:51+00:00,59.4673685,24.829215,309.23,310.06,2.99,3.09,338639,4.66,40.23,3.7,20.8,0.63,2.69
2024-06-22T14:15:52+00:00,59.4673863,24.8291727,308.61,309.33,3,3.1,338642,4.95,43.57,3.7,20.8,0.62,2.78
2024-06-22T14:15:53+00:00,59.4674032,24.8291295,308.52,307.78,2.92,3.07,338645,4.95,44.32,3.7,20.8,0.54,2.36
2024-06-22T14:15:54+00:00,59.4674196,24.8290855,308.82,307.01,3,3.08,338648,4.94,44.1,3.7,20.8,0.38,1.67
2024-06-22T14:15:55+00:00,59.4674363,24.8290424,309.13,308.05,3.03,3.08,338651,4.91,44.33,3.7,20.8,0.34,1.51
2024-06-22T14:15:56+00:00,59.4674534,24.8289998,309.27,308.72,3.02,3.08,338654,4.9,44.98,3.7,20.8,0.4,1.8
2024-06-22T14:15:57+00:00,59.467471,24.8289574,309.24,308.84,2.88,3.08,338656,4.93,46.31,3.7,20.8,0.38,1.91
2024-06-22T14:15:58+00:00,59.4674883,24.8289151,309.11,308.81,3.18,3.08,338660,4.98,48.38,3.7,20.8,0.35,1.92
2024-06-22T14:15:59+00:00,59.4675059,24.8288728,308.87,308.75,3.06,3.1,338663,5.18,51.79,3.7,20.8,0.35,1.88
2024-06-22T14:16:00+00:00,59.4675233,24.8288302,308.6,308.76,3.07,3.08,338666,5.12,53.24,3.7,20.8,0.32,1.69
2024-06-22T14:16:01+00:00,59.4675408,24.8287881,308.51,308.57,3,3.09,338669,3.58,53.39,3.7,20.8,0.33,2.14
2024-06-22T14:16:02+00:00,59.4675579,24.8287452,308.86,307.76,3.06,3.08,338672,3.54,53.62,3.7,20.8,0.45,2.56
2024-06-22T14:16:03+00:00,59.4675752,24.8287023,309.28,307.75,2.9,3.09,338675,3.49,58.03,3.7,20.8,0.37,2.34
2024-06-22T14:16:04+00:00,59.4675919,24.8286589,309.96,307.82,3.01,3.08,338678,3.48,57.02,3.7,20.8,0.29,1.86
2024-06-22T14:16:05+00:00,59.4676092,24.8286159,310.53,309.1,3.03,3.08,338681,3.47,55.32,3.7,20.8,0.28,1.49
2024-06-22T14:16:06+00:00,59.4676271,24.8285739,310.61,310.32,3.01,3.11,338684,3.48,53.95,3.7,20.8,0.25,1.36
2024-06-22T14:16:07+00:00,59.4676455,24.8285328,310.53,311.13,2.99,3.12,338687,3.49,53.41,3.7,20.8,0.36,1.76
2024-06-22T14:16:08+00:00,59.4676638,24.8284916,310.33,310.74,3.03,3.11,338690,3.54,55.74,3.7,20.8,0.36,1.89
2024-06-22T14:16:09+00:00,59.4676815,24.8284494,311.1,309.27,3.13,3.1,338693,4.59,56.12,3.7,20.8,0.34,2.11
2024-06-22T14:16:10+00:00,59.4676997,24.828408,311.43,310.45,3.02,3.1,338696,4.83,53.92,3.7,20.8,0.32,1.58
2024-06-22T14:16:11+00:00,59.4677181,24.8283671,311.8,311.41,2.99,3.12,338699,4.81,51.53,3.7,20.8,0.23,1.71
2024-06-22T14:16:12+00:00,59.4677371,24.8283264,312.28,311.71,3.03,3.1,338702,4.45,52.5,3.7,20.8,0.33,2.07
2024-06-22T14:16:13+00:00,59.4677557,24.8282856,313.05,311.88,3.15,3.1,338705,3.36,52.14,3.7,20.8,0.24,1.86
2024-06-22T14:16:14+00:00,59.4677744,24.8282454,313.95,312.66,3.02,3.1,338708,3.11,51.94,3.7,20.8,0.25,1.57
2024-06-22T14:16:15+00:00,59.4677935,24.8282054,315.03,313.33,3.08,3.12,338711,3.12,51.09,3.7,20.8,0.15,1.15
2024-06-22T14:16:16+00:00,59.4678135,24.8281668,315.18,316.52,3.07,3.11,338714,3.14,53.76,3.7,20.8,0.17,0.84
2024-06-22T14:16:17+00:00,59.4678345,24.8281298,314.5,318.26,3.05,3.15,338717,3.48,54.37,3.7,20.8,0.25,1.55
2024-06-22T14:16:18+00:00,59.4678558,24.8280929,313.42,317.89,2.95,3.16,338720,4.34,53.96,3.7,20.8,0.49,2.65
2024-06-22T14:16:19+00:00,59.4678765,24.828055,312.65,316.01,3.01,3.15,338723,4.51,51.47,3.7,20.8,0.55,3.56
2024-06-22T14:16:20+00:00,59.4678968,24.8280157,312.28,314.49,3.2,3.13,338726,4.49,50.02,3.7,20.8,0.6,3.28
2024-06-22T14:16:21+00:00,59.4679166,24.8279754,311.85,313.71,3.03,3.14,338729,4.45,47.15,3.7,20.8,0.42,2.6
2024-06-22T14:16:22+00:00,59.4679359,24.827935,311.57,313.16,3.06,3.14,338732,4.44,46.55,3.7,20.8,0.44,2.29
2024-06-22T14:16:23+00:00,59.4679548,24.8278943,311.44,312.55,3.08,3.11,338735,4.45,43.85,3.7,20.8,0.39,1.93
2024-06-22T14:16:24+00:00,59.4679734,24.8278537,311.67,312.1,3.02,3.1,338738,4.43,39.51,3.7,20.8,0.3,1.65
2024-06-22T14:16:25+00:00,59.4679924,24.8278132,311.55,313.45,3.06,3.11,338741,4.37,34.59,3.7,20.8,0.44,1.6
2024-06-22T14:16:26+00:00,59.4680113,24.8277728,311.08,313.52,3.05,3.1,338744,3.6,28.24,3.7,20.8,0.35,1.78
2024-06-22T14:16:27+00:00,59.4680303,24.8277328,310.55,313.48,3.08,3.1,338747,3.64,28.5,3.7,20.8,0.39,2.64
2024-06-22T14:16:28+00:00,59.4680492,24.8276926,310.38,311.56,3.04,3.08,338750,4.51,30.56,3.7,20.8,0.33,2.24
2024-06-22T14:16:29+00:00,59.4680672,24.827651,310.53,311.09,3.15,3.09,338753,4.53,29.11,3.7,20.8,0.23,1.51
2024-06-22T14:16:30+00:00,59.4680853,24.8276101,310.3,312.11,3.05,3.08,338756,4.53,31.12,3.7,20.8,0.11,1.05
2024-06-22T14:16:31+00:00,59.4681036,24.8275692,309.91,313.16,2.95,3.09,338759,4.49,36.18,3.7,20.8,0.14,2.0
2024-06-22T14:16:32+00:00,59.4681221,24.827529,309.32,312.89,3.08,3.1,338762,4.47,39.61,3.7,20.8,0.3,3.13
2024-06-22T14:16:33+00:00,59.4681409,24.8274891,308.48,312.31,3,3.1,338765,5.46,40.24,3.7,20.8,0.4,3.88
2024-06-22T14:16:34+00:00,59.4681602,24.8274496,307.68,311.28,3.09,3.1,338768,6.18,43.08,3.7,20.8,0.51,4.4
2024-06-22T14:16:35+00:00,59.4681788,24.8274092,306.84,309.88,3.09,3.1,338772,6.66,45.41,3.7,20.8,0.48,4.22
2024-06-22T14:16:36+00:00,59.4681964,24.8273671,306.3,308.4,2.94,3.08,338775,6.73,45.17,3.7,20.8,0.45,3.98
2024-06-22T14:16:37+00:00,59.4682138,24.8273247,305.86,307.71,3.09,3.06,338778,6.67,48.32,3.7,20.8,0.5,3.84
2024-06-22T14:16:38+00:00,59.4682308,24.8272816,305.66,306.82,3.12,3.06,338781,6.01,51.57,3.7,20.8,0.43,3.61
2024-06-22T14:16:39+00:00,59.4682473,24.827238,305.93,305.83,3.03,3.05,338784,5.47,53.78,3.7,20.8,0.36,3.38
2024-06-22T14:16:40+00:00,59.4682638,24.827194,306.52,306.35,3.09,3.06,338787,5.48,55.24,3.7,20.8,0.39,3.18
2024-06-22T14:16:41+00:00,59.4682801,24.8271507,307.04,307.03,3,3.05,338790,5.48,56.36,3.7,20.8,0.35,3.1
2024-06-22T14:16:42+00:00,59.4682969,24.827108,307.37,308.13,3.18,3.05,338793,5.44,59.17,3.7,20.8,0.42,3.43
2024-06-22T14:16:43+00:00,59.4683145,24.8270657,307.38,308.68,3.07,3.07,338796,5.43,59.82,3.7,20.8,0.36,3.27
2024-06-22T14:16:44+00:00,59.4683317,24.8270237,307.18,309.03,2.97,3.06,338799,5.44,60.29,3.7,20.8,0.28,3.05
2024-06-22T14:16:45+00:00,59.4683486,24.8269815,306.94,309.09,3.06,3.05,338802,5.44,60.52,3.7,20.8,0.21,3.25
2024-06-22T14:16:46+00:00,59.4683656,24.8269395,306.76,308.89,3.03,3.06,338805,5.46,61.29,3.7,20.8,0.18,3.58
2024-06-22T14:16:47+00:00,59.4683829,24.8268978,306.38,309.17,3.01,3.06,338808,5.48,62.57,3.7,20.8,0.3,3.83
2024-06-22T14:16:48+00:00,59.468401,24.8268561,305.89,308.65,3.07,3.07,338811,5.48,63.23,3.8,20.8,0.22,4.03
2024-06-22T14:16:49+00:00,59.4684185,24.8268136,305.54,307.94,3.06,3.07,338814,5.46,63.76,3.8,20.8,0.28,3.96
2024-06-22T14:16:50+00:00,59.4684353,24.8267706,305.26,307.39,2.99,3.07,338817,5.41,64.1,3.8,20.8,0.25,3.67
2024-06-22T14:16:51+00:00,59.468452,24.8267272,305.07,307.12,3.11,3.07,338820,4.89,64.61,3.8,20.8,0.26,3.95
2024-06-22T14:16:52+00:00,59.4684688,24.8266839,305.02,307.02,2.97,3.06,338823,4.88,65.47,3.8,20.8,0.28,4.27
2024-06-22T14:16:53+00:00,59.4684853,24.8266399,305.06,306.05,2.98,3.07,338826,4.89,65.75,3.8,20.8,0.21,3.65
2024-06-22T14:16:54+00:00,59.4685015,24.8265958,305.23,306.25,2.99,3.07,338829,4.88,65.98,3.8,20.8,0.15,3.37
2024-06-22T14:16:55+00:00,59.4685178,24.8265514,305.33,306.96,3.04,3.09,338832,4.88,65.79,3.8,20.8,0.23,3.6
2024-06-22T14:16:56+00:00,59.4685346,24.8265082,305.3,307.27,3.01,3.09,338835,4.88,65.48,3.8,20.8,0.26,3.84
2024-06-22T14:16:57+00:00,59.4685518,24.8264655,305.17,307.2,3.02,3.09,338838,4.87,65.32,3.8,20.8,0.32,3.98
2024-06-22T14:16:58+00:00,59.4685686,24.826422,305.13,306.97,2.96,3.08,338841,4.86,65.28,3.9,20.8,0.34,3.76
2024-06-22T14:16:59+00:00,59.4685854,24.8263782,305.05,307.08,3.05,3.09,338844,4.83,64.84,3.9,20.8,0.4,3.77
2024-06-22T14:17:00+00:00,59.4686022,24.8263348,304.95,306.84,2.98,3.09,338847,4.8,64.91,3.9,20.8,0.48,3.83
2024-06-22T14:17:01+00:00,59.4686185,24.8262909,304.83,306.61,3.04,3.1,338850,4.29,64.58,3.9,20.8,0.41,3.51
2024-06-22T14:17:02+00:00,59.4686351,24.826247,304.8,306.89,3.07,3.1,338853,4.3,64.66,3.9,20.8,0.48,3.55
2024-06-22T14:17:03+00:00,59.4686516,24.8262032,304.88,306.97,3.03,3.08,338856,4.35,64.96,3.9,20.8,0.5,3.84
2024-06-22T14:17:04+00:00,59.4686684,24.8261595,305.01,306.75,3.09,3.09,338860,4.72,64.88,3.9,20.8,0.55,3.91
2024-06-22T14:17:05+00:00,59.4686851,24.8261158,305.23,306.81,2.98,3.1,338863,4.86,65.1,3.9,20.8,0.48,3.83
2024-06-22T14:17:06+00:00,59.4687017,24.8260721,305.45,307.14,3.05,3.09,338866,4.86,65.91,3.9,20.8,0.44,3.75
2024-06-22T14:17:07+00:00,59.4687181,24.8260284,305.6,307.78,3.03,3.1,338869,4.85,65.42,4.0,20.8,0.49,4.11
2024-06-22T14:17:08+00:00,59.4687349,24.8259852,305.59,308.21,3.16,3.11,338872,4.82,62.29,4.0,20.8,0.52,4.51
2024-06-22T14:17:09+00:00,59.4687522,24.8259422,305.38,308.02,3.09,3.11,338875,4.83,59.84,4.0,20.8,0.5,4.27
2024-06-22T14:17:10+00:00,59.4687696,24.8258989,305.01,307.67,3.1,3.11,338878,4.84,58.29,4.0,20.8,0.48,3.95
2024-06-22T14:17:11+00:00,59.4687872,24.8258553,304.43,307.94,3.02,3.14,338881,4.83,56.84,4.0,20.8,0.46,3.88
2024-06-22T14:17:12+00:00,59.4688046,24.8258114,304.14,307.01,3.05,3.12,338884,4.81,55.87,4.0,20.8,0.53,4.13
2024-06-22T14:17:13+00:00,59.4688223,24.8257669,303.88,306.5,2.98,3.14,338887,4.56,56.48,4.0,20.8,0.57,3.88
2024-06-22T14:17:14+00:00,59.4688391,24.8257223,303.64,306.18,3.11,3.12,338890,3.96,57.76,4.0,20.8,0.53,3.59
2024-06-22T14:17:15+00:00,59.468855,24.8256777,303.43,306.37,2.97,3.13,338893,3.88,57.38,4.0,20.8,0.46,3.44
2024-06-22T14:17:16+00:00,59.4688714,24.8256332,303.27,306.06,3.01,3.12,338896,3.88,56.91,4.1,20.8,0.55,3.62
2024-06-22T14:17:17+00:00,59.4688881,24.825589,302.97,305.98,3.05,3.13,338899,3.9,56.18,4.1,20.8,0.47,3.8
2024-06-22T14:17:18+00:00,59.4689036,24.8255438,302.91,305.55,3.18,3.13,338902,3.94,54.96,4.1,20.8,0.52,3.8
2024-06-22T14:17:19+00:00,59.4689193,24.8254982,302.97,305.16,3.03,3.12,338905,4.74,54.35,4.1,20.8,0.48,3.7
2024-06-22T14:17:20+00:00,59.4689355,24.825453,303.12,305.39,3.11,3.14,338908,5.2,55.86,4.0,20.8,0.49,3.5
2024-06-22T14:17:21+00:00,59.4689524,24.8254082,303.17,305.24,3.07,3.14,338911,5.2,57.59,4.1,20.8,0.53,3.07
2024-06-22T14:17:22+00:00,59.4689685,24.8253627,303.38,304.96,3.15,3.14,338914,5.23,58.85,4.1,20.8,0.39,2.57
2024-06-22T14:17:23+00:00,59.4689845,24.8253166,303.71,305.31,3.08,3.14,338917,5.27,60.31,4.1,20.8,0.5,2.45
2024-06-22T14:17:24+00:00,59.4690011,24.8252714,304.04,306.17,3.06,3.15,338920,5.74,61.56,4.1,20.8,0.56,2.74
2024-06-22T14:17:25+00:00,59.469018,24.8252269,304.25,306.52,3.1,3.13,338924,6.16,60.95,4.1,20.8,0.67,2.66
2024-06-22T14:17:26+00:00,59.469035,24.8251823,304.27,306.38,2.97,3.16,338927,6.27,60.49,4.1,20.8,0.51,2.03
2024-06-22T14:17:27+00:00,59.4690515,24.8251377,304.5,305.86,3.05,3.13,338930,6.24,58.25,4.1,20.8,0.36,0.78
2024-06-22T14:17:28+00:00,59.4690679,24.8250926,304.99,306.05,3.14,3.11,338933,5.98,55.7,4.1,20.8,0.39,0.15
2024-06-22T14:17:29+00:00,59.4690844,24.8250485,305.56,307.25,3.07,3.14,338936,5.75,54.15,4.1,20.8,0.21,0.26
2024-06-22T14:17:30+00:00,59.4691011,24.8250052,305.76,308.49,3,3.15,338939,5.77,54.1,4.2,20.8,0.29,0.55
2024-06-22T14:17:31+00:00,59.4691182,24.8249619,305.94,308.58,3,3.13,338942,5.83,53.61,4.2,20.8,0.27,0.46
2024-06-22T14:17:32+00:00,59.4691358,24.8249188,306.05,308.55,3.1,3.11,338945,6.76,52.99,4.2,20.8,0.4,0.21
2024-06-22T14:17:33+00:00,59.4691539,24.8248751,306.01,308.7,3.06,3.1,338948,6.91,52.34,4.2,20.8,0.5,0.06
2024-06-22T14:17:34+00:00,59.4691714,24.8248321,306.06,308.35,3.01,3.12,338951,6.91,51.97,4.3,20.8,0.22,-0.18
2024-06-22T14:17:35+00:00,59.4691887,24.8247892,306.3,308.29,3.01,3.14,338954,6.9,52.16,4.3,20.8,0.13,-0.41
2024-06-22T14:17:36+00:00,59.4692062,24.8247465,306.49,308.94,3,3.13,338957,6.9,53.31,4.3,20.8,0.21,-0.44
2024-06-22T14:17:37+00:00,59.4692238,24.8247039,306.66,309.15,3.09,3.1,338960,6.91,54.72,4.3,20.8,0.33,-0.43
2024-06-22T14:17:38+00:00,59.4692414,24.8246616,306.65,309.19,2.98,3.1,338963,6.94,55.06,4.3,20.8,0.31,-0.7
2024-06-22T14:17:39+00:00,59.4692593,24.8246196,306.48,309.77,3.09,3.12,338966,6.98,54.35,4.3,20.8,0.29,-0.6
2024-06-22T14:17:40+00:00,59.4692774,24.8245778,305.87,310.0,2.94,3.13,338969,6.98,54.1,4.3,20.8,0.26,-0.1
2024-06-22T14:17:41+00:00,59.4692953,24.8245356,305.21,309.92,3.09,3.11,338972,6.95,55.22,4.3,20.8,0.37,0.64
2024-06-22T14:17:42+00:00,59.4693129,24.8244925,304.36,308.39,3.11,3.12,338975,6.91,56.22,4.3,20.8,0.12,0.4
2024-06-22T14:17:43+00:00,59.4693302,24.8244492,303.44,307.73,3.03,3.12,338978,6.28,58.53,4.3,20.8,0.22,0.22
2024-06-22T14:17:44+00:00,59.4693476,24.8244054,302.56,307.54,2.97,3.14,338981,5.99,60.38,4.3,20.8,0.22,0.96
2024-06-22T14:17:45+00:00,59.4693645,24.8243604,301.41,306.45,3.09,3.15,338984,5.99,61.66,4.3,20.8,0.27,1.05
2024-06-22T14:17:46+00:00,59.4693808,24.8243147,300.37,304.76,3.06,3.13,338987,5.99,62.42,4.3,20.8,0.33,0.69
2024-06-22T14:17:47+00:00,59.4693958,24.8242681,300.87,300.93,3.06,3.11,338990,5.97,63.68,4.3,20.8,0.09,0.7
2024-06-22T14:17:48+00:00,59.4694101,24.8242212,302.23,301.67,3.01,3.08,338993,5.94,63.67,4.3,20.8,0.38,1.16
2024-06-22T14:17:49+00:00,59.4694248,24.8241748,304.04,302.84,2.97,3.07,338996,5.86,64.9,4.2,20.8,0.26,1.98
2024-06-22T14:17:50+00:00,59.4694401,24.8241296,305.88,304.5,2.91,3.08,338999,5.84,65.99,4.2,20.8,0.32,2.43
2024-06-22T14:17:51+00:00,59.4694561,24.8240855,307.49,305.91,3,3.07,339002,5.83,66.62,4.2,20.8,0.35,1.91
2024-06-22T14:17:52+00:00,59.4694726,24.8240427,309.01,307.66,2.99,3.09,339005,5.82,65.77,4.2,20.8,0.19,1.5
2024-06-22T14:17:53+00:00,59.4694903,24.8240015,309.87,310.8,2.95,3.1,339008,5.87,64.74,4.2,20.8,0.19,1.26
2024-06-22T14:17:54+00:00,59.4695097,24.8239616,309.31,314.09,3.01,3.13,339011,6.7,64.03,4.3,20.8,0.3,1.46
2024-06-22T14:17:55+00:00,59.4695294,24.8239223,308.06,314.08,3.05,3.15,339014,6.95,63.84,4.3,20.8,0.22,1.76
2024-06-22T14:17:56+00:00,59.4695488,24.8238823,306.35,313.34,3.02,3.15,339017,6.9,64.24,4.3,20.8,0.29,1.71
2024-06-22T14:17:57+00:00,59.4695679,24.8238413,304.25,311.36,3.04,3.16,339020,5.88,64.57,4.3,20.7,0.32,1.79
2024-06-22T14:17:58+00:00,59.4695856,24.8237979,303.11,308.07,2.95,3.15,339023,5.47,65.53,4.3,20.7,0.31,2.37
2024-06-22T14:17:59+00:00,59.469602,24.8237527,303.17,304.51,3.01,3.09,339026,5.17,65.77,4.3,20.7,0.41,2.31
2024-06-22T14:18:00+00:00,59.4696177,24.8237072,303.73,304.42,2.96,3.1,339029,5.03,65.05,4.3,20.7,0.18,1.39
