UTC,LAT,LONG,HDT,COG,STW,SOG,LOG,AWS,AWA,DPT,SEA,PITCH,ROLL
2024-06-14T09:05:19+00:00,59.4801647,24.8180332,249.99,270.01,1.23,1.42,129043,4.1,51.53,7.0,16.8,-0.28,-1.32
2024-06-14T09:05:20+00:00,59.480164,24.8180083,244.78,262.98,1.14,1.43,129044,4.11,55.48,7.2,16.8,-0.36,-0.77
2024-06-14T09:05:21+00:00,59.4801613,24.8179819,240.03,255.65,1.35,1.56,129046,4.11,59.03,7.1,16.8,0.33,-0.6
2024-06-14T09:05:22+00:00,59.4801563,24.8179575,236.6,245.15,1.4,1.58,129047,4.11,58.72,7.2,16.8,0.19,-0.3
2024-06-14T09:05:23+00:00,59.4801484,24.817931,234.78,239.24,1.49,1.63,129049,4.11,58.37,7.2,16.8,-0.1,-0.21
2024-06-14T09:05:24+00:00,59.4801402,24.8179062,233.54,237.04,1.56,1.68,129050,4.09,58.93,7.2,16.8,0.5,-0.69
2024-06-14T09:05:25+00:00,59.4801318,24.8178827,232.49,234.01,1.6,1.71,129052,4.07,58.21,7.2,16.8,0.34,-0.94
2024-06-14T09:05:26+00:00,59.4801227,24.8178579,231.46,234.68,1.66,1.73,129053,4.06,57.92,7.2,16.8,0.15,-0.25
2024-06-14T09:05:27+00:00,59.4801137,24.8178325,230.71,235.09,1.68,1.77,129055,4.06,58.34,7.2,16.8,0.14,0.0
2024-06-14T09:05:28+00:00,59.4801045,24.8178054,229.46,235.31,1.72,1.87,129057,4.07,58.49,7.2,16.8,0.03,-0.15
2024-06-14T09:05:29+00:00,59.4800945,24.8177776,227.68,236.96,1.79,1.89,129058,4.07,58.81,7.2,16.8,0.62,-0.48
2024-06-14T09:05:30+00:00,59.4800841,24.8177493,225.05,232.54,1.77,1.97,129060,4.07,59.41,7.2,16.8,-0.06,-0.92
2024-06-14T09:05:31+00:00,59.4800727,24.8177218,222.55,231.38,1.86,1.96,129062,4.07,60.34,7.3,16.8,0.11,-0.84
2024-06-14T09:05:32+00:00,59.4800595,24.8176954,220.15,227.34,1.93,2.02,129064,4.07,62.01,7.3,16.8,0.11,-0.4
2024-06-14T09:05:33+00:00,59.4800451,24.8176703,219.08,223.4,1.78,2.04,129066,4.07,62.92,7.3,16.8,-0.26,0.06
2024-06-14T09:05:34+00:00,59.4800308,24.8176456,219.14,222.1,2.02,2.07,129068,4.07,64.35,7.3,16.8,0.44,0.21
2024-06-14T09:05:35+00:00,59.4800165,24.8176216,218.98,219.25,1.99,2.07,129070,4.06,64.66,7.3,16.8,0.54,-0.23
2024-06-14T09:05:36+00:00,59.4800014,24.8175994,220.42,217.13,1.97,2.09,129071,4.03,64.31,7.4,16.8,-0.65,0.17
2024-06-14T09:05:37+00:00,59.479987,24.8175754,222.05,222.64,2.11,2.12,129074,4.02,65.17,7.4,16.8,0.28,0.04
2024-06-14T09:05:38+00:00,59.4799732,24.8175498,222.18,222.54,2.08,2.13,129076,4,65.51,7.3,16.8,0.46,-0.44
2024-06-14T09:05:39+00:00,59.4799588,24.8175238,223.17,221.66,1.98,2.11,129078,3.95,64.93,7.5,16.8,-0.5,-0.36
2024-06-14T09:05:40+00:00,59.4799452,24.8174964,224.07,226.75,2.07,2.14,129080,3.89,65.58,7.5,16.8,-0.22,-0.07
2024-06-14T09:05:41+00:00,59.4799328,24.817467,223.08,228.93,2.12,2.18,129082,3.89,65.56,7.5,16.8,0.28,-0.11
2024-06-14T09:05:42+00:00,59.4799205,24.8174379,222.1,229.38,2.13,2.19,129084,3.91,65.13,7.5,16.8,-0.04,0.52
2024-06-14T09:05:43+00:00,59.4799074,24.8174097,221.17,226.88,2.13,2.2,129086,3.93,64.64,7.5,16.8,-0.12,0.83
2024-06-14T09:05:44+00:00,59.4798931,24.8173821,220.81,223.95,2.05,2.22,129088,3.94,64.16,7.5,16.8,-0.18,0.6
2024-06-14T09:05:45+00:00,59.4798786,24.8173538,220.35,225.2,2.1,2.25,129090,3.94,63.75,7.5,16.8,0.0,-0.05
2024-06-14T09:05:46+00:00,59.479864,24.8173256,220.16,223.41,2.16,2.23,129092,3.93,63.51,7.5,16.8,-0.1,-0.55
2024-06-14T09:05:47+00:00,59.479849,24.8172978,220.46,223.19,2.19,2.28,129094,3.94,63.65,7.6,16.8,-0.42,-0.19
2024-06-14T09:05:48+00:00,59.4798345,24.8172695,220.55,224.26,2.24,2.29,129097,3.96,64.54,7.6,16.8,0.11,0.15
2024-06-14T09:05:49+00:00,59.4798197,24.8172418,220.36,223.3,2.28,2.3,129099,3.97,64.45,7.6,16.8,-0.24,0.38
2024-06-14T09:05:50+00:00,59.479805,24.817213,220.5,224.74,2.29,2.33,129101,3.98,64.92,7.6,16.8,-0.5,0.34
2024-06-14T09:05:51+00:00,59.4797901,24.8171837,220.57,224.5,2.24,2.34,129103,3.98,65.56,7.6,16.8,0.04,-0.16
2024-06-14T09:05:52+00:00,59.479775,24.8171549,220.68,223.48,2.34,2.34,129106,3.98,65.11,7.6,16.8,-0.19,-0.11
2024-06-14T09:05:53+00:00,59.47976,24.8171265,221.32,224.36,2.29,2.33,129108,3.97,65.63,7.7,16.8,-0.31,0.09
2024-06-14T09:05:54+00:00,59.4797453,24.8170973,221.64,224.47,2.32,2.36,129110,3.96,66.54,7.7,16.8,-0.11,-0.01
2024-06-14T09:05:55+00:00,59.4797301,24.8170681,221.76,224.19,2.3,2.37,129112,3.95,66.55,7.8,16.8,-0.47,-0.46
2024-06-14T09:05:56+00:00,59.4797145,24.8170391,221.96,226.16,2.32,2.38,129115,3.94,66.13,7.8,16.8,-0.36,-0.87
2024-06-14T09:05:57+00:00,59.4797006,24.8170078,221.19,228.98,2.36,2.42,129117,3.95,65.65,7.8,16.8,-0.22,-0.45
2024-06-14T09:05:58+00:00,59.4796867,24.8169759,220.07,226.92,2.26,2.39,129119,3.97,64.89,7.8,16.8,-0.14,0.15
2024-06-14T09:05:59+00:00,59.4796714,24.8169447,219.6,226.13,2.2,2.43,129122,3.99,64.97,7.9,16.8,-0.54,1.05
2024-06-14T09:06:00+00:00,59.4796557,24.8169147,218.85,224.97,2.35,2.45,129124,4.01,65.63,7.9,16.8,0.24,0.84
2024-06-14T09:06:01+00:00,59.4796398,24.8168853,218.27,223.65,2.43,2.4,129126,4.35,65.1,8.1,16.8,-0.09,0.4
2024-06-14T09:06:02+00:00,59.4796237,24.8168565,218.3,222.81,2.33,2.41,129129,4.35,64.15,8.1,16.8,-0.73,-0.25
2024-06-14T09:06:03+00:00,59.4796077,24.8168278,218.19,221.53,2.35,2.43,129131,4.35,65.78,8.1,16.8,-0.11,-1.2
2024-06-14T09:06:04+00:00,59.4795908,24.8167994,218.23,220.46,2.37,2.45,129133,4.36,66.14,8.1,16.8,-0.76,-1.94
2024-06-14T09:06:05+00:00,59.4795736,24.8167705,218.89,222.25,2.43,2.5,129136,4.38,66.78,8.1,16.8,-0.93,-2.11
2024-06-14T09:06:06+00:00,59.479557,24.8167403,219.41,223.52,2.49,2.53,129138,4.41,67.29,8.1,16.8,-0.56,-2.26
2024-06-14T09:06:07+00:00,59.4795402,24.8167097,219.65,222.77,2.53,2.55,129141,4.83,67.82,8.1,16.8,-0.36,-2.28
2024-06-14T09:06:08+00:00,59.4795229,24.8166785,220.44,223.24,2.51,2.54,129143,4.92,68.26,8.1,16.8,-0.82,-1.59
2024-06-14T09:06:09+00:00,59.4795064,24.8166461,221.17,225.24,2.48,2.63,129146,4.91,68.47,8.1,16.8,-0.7,-1.11
2024-06-14T09:06:10+00:00,59.4794904,24.8166134,221.21,226.04,2.57,2.59,129148,4.89,68.65,8.1,16.8,-0.25,-1.43
2024-06-14T09:06:11+00:00,59.4794745,24.8165791,221.05,226.0,2.53,2.62,129151,4.87,68.25,8.1,16.8,-0.6,-1.27
2024-06-14T09:06:12+00:00,59.4794589,24.8165448,221.08,226.46,2.61,2.63,129153,4.87,68.37,8.1,16.8,-0.6,-1.05
2024-06-14T09:06:13+00:00,59.4794427,24.8165108,220.9,226.48,2.66,2.67,129156,4.88,68.65,8.1,16.8,-0.53,-1.23
2024-06-14T09:06:14+00:00,59.4794262,24.8164763,220.26,225.68,2.58,2.71,129158,4.87,68.82,8.1,16.8,-0.45,-1.74
2024-06-14T09:06:15+00:00,59.4794088,24.8164418,220.04,224.71,2.7,2.68,129161,4.85,68.71,8.1,16.8,-0.88,-2.02
2024-06-14T09:06:16+00:00,59.4793913,24.816409,220.04,226.0,2.61,2.69,129164,4.84,68.93,8.1,16.8,-0.65,-2.06
2024-06-14T09:06:17+00:00,59.4793743,24.816374,219.71,225.84,2.6,2.74,129166,4.83,68.74,8.1,16.8,-0.85,-1.86
2024-06-14T09:06:18+00:00,59.4793569,24.816339,218.81,224.95,2.64,2.75,129169,4.83,69.02,8.1,16.8,-0.56,-1.76
2024-06-14T09:06:19+00:00,59.4793395,24.8163046,217.85,225.6,2.74,2.76,129171,4.82,69.32,8.2,16.8,-0.59,-0.92
2024-06-14T09:06:20+00:00,59.479322,24.816271,216.98,224.35,2.63,2.79,129174,4.81,69.79,8.2,16.8,-0.52,-0.45
2024-06-14T09:06:21+00:00,59.4793039,24.8162377,216.47,221.87,2.7,2.78,129177,4.56,70.2,8.2,16.8,-0.56,-0.51
2024-06-14T09:06:22+00:00,59.4792851,24.8162056,216.56,220.84,2.73,2.76,129180,4.5,70.64,8.2,16.8,-0.45,-0.93
2024-06-14T09:06:23+00:00,59.4792657,24.8161732,216.74,220.11,2.8,2.76,129182,4.51,70.87,8.4,16.8,-0.77,-0.95
2024-06-14T09:06:24+00:00,59.4792468,24.8161412,216.85,220.69,2.63,2.77,129185,4.52,70.88,8.5,16.8,-0.65,-1.01
2024-06-14T09:06:25+00:00,59.4792282,24.8161091,217.68,221.21,2.74,2.78,129188,4.54,70.36,8.6,16.8,-0.65,-0.69
2024-06-14T09:06:26+00:00,59.4792103,24.8160762,218.02,223.48,2.8,2.77,129190,4.58,69.42,8.7,16.8,-0.52,-1.03
2024-06-14T09:06:27+00:00,59.4791924,24.8160423,217.77,224.12,2.74,2.75,129193,4.9,68.18,8.7,16.8,-0.61,-1.33
2024-06-14T09:06:28+00:00,59.4791748,24.8160091,217.13,224.19,2.73,2.75,129196,4.93,67.35,8.7,16.8,-0.44,-1.16
2024-06-14T09:06:29+00:00,59.4791567,24.8159749,216.3,223.68,2.66,2.78,129199,4.94,66.5,8.8,16.8,-0.96,-0.3
2024-06-14T09:06:30+00:00,59.4791387,24.8159414,215.48,223.2,2.8,2.77,129201,4.94,66.7,8.8,16.8,-0.31,-0.11
2024-06-14T09:06:31+00:00,59.4791199,24.8159091,215.01,220.16,2.65,2.77,129204,4.92,66.69,8.8,16.8,-0.39,-0.72
2024-06-14T09:06:32+00:00,59.4791011,24.8158785,215.69,219.7,2.67,2.74,129207,4.9,66.55,9.0,16.8,-0.89,-1.09
2024-06-14T09:06:33+00:00,59.479082,24.8158477,216.43,220.11,2.76,2.75,129209,4.88,66.99,9.0,16.8,-0.37,-1.4
2024-06-14T09:06:34+00:00,59.4790628,24.8158172,217.68,219.8,2.71,2.72,129212,4.86,66.98,9.0,16.8,-0.84,-1.39
2024-06-14T09:06:35+00:00,59.4790439,24.8157857,219.07,221.73,2.72,2.75,129215,4.81,66.93,9.0,16.8,-0.79,-1.36
2024-06-14T09:06:36+00:00,59.4790256,24.8157505,219.51,225.3,2.77,2.78,129217,4.72,66.59,8.9,16.8,-0.72,-1.9
2024-06-14T09:06:37+00:00,59.4790083,24.8157155,219.34,225.81,2.62,2.78,129220,4.73,66.47,8.9,16.8,-0.66,-1.97
2024-06-14T09:06:38+00:00,59.4789908,24.8156803,218.72,225.47,2.77,2.78,129223,4.74,66.42,9.0,16.8,-0.68,-1.58
2024-06-14T09:06:39+00:00,59.4789729,24.8156448,218.03,225.79,2.64,2.83,129225,4.76,66.98,9.1,16.8,-0.68,-0.96
2024-06-14T09:06:40+00:00,59.4789548,24.8156106,216.6,224.55,2.72,2.78,129228,4.76,67.56,9.1,16.8,-0.54,-1.11
2024-06-14T09:06:41+00:00,59.4789357,24.8155772,216.39,221.7,2.81,2.8,129231,4.74,68.16,9.3,16.8,-0.73,-0.97
2024-06-14T09:06:42+00:00,59.4789168,24.8155438,216.41,223.3,2.7,2.82,129234,4.72,67.35,9.3,16.8,-0.77,-0.76
2024-06-14T09:06:43+00:00,59.478898,24.8155099,215.74,221.02,2.72,2.82,129236,4.7,67.2,9.3,16.8,-0.25,-1.32
2024-06-14T09:06:44+00:00,59.4788788,24.8154786,216.34,220.0,2.6,2.79,129239,4.71,66.17,9.4,16.8,-1.17,-1.28
2024-06-14T09:06:45+00:00,59.4788598,24.8154457,216.42,222.46,2.85,2.82,129242,4.73,66.28,9.4,16.8,-0.33,-1.07
2024-06-14T09:06:46+00:00,59.4788407,24.8154124,216.41,220.8,2.8,2.82,129244,4.74,65.61,9.5,16.8,-0.74,-1.25
2024-06-14T09:06:47+00:00,59.4788215,24.81538,216.72,221.37,2.77,2.83,129247,4.76,65.0,9.6,16.8,-0.87,-1.85
2024-06-14T09:06:48+00:00,59.4788024,24.815347,216.07,222.1,2.83,2.82,129250,4.77,64.86,9.6,16.8,-0.61,-2.44
2024-06-14T09:06:49+00:00,59.4787833,24.8153138,215.55,221.3,2.8,2.79,129253,4.78,64.97,9.6,16.8,-0.85,-2.07
2024-06-14T09:06:50+00:00,59.4787641,24.81528,215.12,221.67,2.75,2.84,129256,4.95,64.85,9.7,16.8,-0.56,-1.44
2024-06-14T09:06:51+00:00,59.4787451,24.8152472,214.79,221.45,2.76,2.83,129258,5.05,64.16,9.7,16.8,-0.73,-0.87
2024-06-14T09:06:52+00:00,59.4787257,24.8152135,214.02,220.29,2.85,2.82,129261,5.04,64.14,9.7,16.8,-0.46,-1.04
2024-06-14T09:06:53+00:00,59.4787056,24.8151822,213.52,217.48,2.73,2.83,129264,5.02,64.05,9.8,16.8,-0.86,-2.17
2024-06-14T09:06:54+00:00,59.4786849,24.8151524,213.59,216.46,2.84,2.84,129267,4.98,64.07,9.9,16.8,-0.93,-3.4
2024-06-14T09:06:55+00:00,59.4786647,24.8151223,215.01,217.61,2.82,2.82,129269,4.97,64.56,9.9,16.8,-1.07,-3.45
2024-06-14T09:06:56+00:00,59.478645,24.8150898,216.15,221.3,2.87,2.85,129272,4.99,64.84,9.9,16.8,-1.06,-3.31
2024-06-14T09:06:57+00:00,59.4786265,24.8150542,215.23,224.51,2.8,2.9,129275,5,65.39,9.9,16.8,-0.84,-2.74
2024-06-14T09:06:58+00:00,59.4786079,24.815018,213.09,224.38,2.75,2.91,129278,5.01,66.5,10.0,16.8,-0.61,-1.54
2024-06-14T09:06:59+00:00,59.4785886,24.8149828,210.52,222.18,2.79,2.91,129280,4.99,67.71,10.1,16.8,-0.53,-0.54
2024-06-14T09:07:00+00:00,59.4785688,24.8149488,208.03,219.72,2.75,2.92,129283,4.96,68.29,10.2,16.8,-0.5,-0.16
2024-06-14T09:07:01+00:00,59.4785478,24.8149167,205.42,217.91,2.81,2.93,129286,4.63,69.09,10.2,16.8,-0.37,-0.18
2024-06-14T09:07:02+00:00,59.4785265,24.8148865,202.65,214.41,2.69,2.91,129289,4.02,70.27,10.2,16.8,-0.51,-1.0
2024-06-14T09:07:03+00:00,59.4785045,24.8148591,200.68,210.72,2.85,2.91,129291,3.93,71.51,10.2,16.8,-0.8,-1.71
2024-06-14T09:07:04+00:00,59.4784822,24.8148328,198.75,210.63,2.8,2.92,129294,3.94,72.94,10.3,16.8,-0.66,-1.8
2024-06-14T09:07:05+00:00,59.4784598,24.8148062,195.92,208.92,2.75,2.97,129297,3.97,74.52,10.3,16.8,-0.62,-0.78
2024-06-14T09:07:06+00:00,59.4784404,24.81478,193.18,207.38,2.78,2.94,129300,4.35,75.73,10.3,16.8,-0.33,0.51
2024-06-14T09:07:07+00:00,59.4784152,24.8147569,189.62,204.56,2.85,2.96,129303,4.52,77.07,10.4,16.8,0.05,1.13
2024-06-14T09:07:08+00:00,59.4783891,24.8147391,186.64,200.63,2.73,2.91,129305,4.49,78.49,10.5,16.8,-0.02,1.48
2024-06-14T09:07:09+00:00,59.4783647,24.8147231,184.34,196.88,2.83,2.88,129308,4.45,80.43,10.5,16.8,-0.29,1.69
2024-06-14T09:07:10+00:00,59.4783398,24.8147092,182.4,194.11,2.67,2.87,129311,3.71,82.79,10.5,16.8,-0.05,1.22
2024-06-14T09:07:11+00:00,59.4783143,24.8146969,180.56,193.15,2.78,2.85,129314,3.42,84.72,10.6,16.8,-0.15,1.15
2024-06-14T09:07:12+00:00,59.4782891,24.8146861,179.33,191.24,2.75,2.81,129316,3.39,87.83,10.6,16.8,0.14,1.93
2024-06-14T09:07:13+00:00,59.4782641,24.8146797,179.65,185.92,2.75,2.76,129319,3.39,90.49,10.6,16.8,0.14,2.33
2024-06-14T09:07:14+00:00,59.4782398,24.8146771,181.62,182.78,2.71,2.69,129322,3.38,91.89,10.6,16.8,-0.05,1.92
2024-06-14T09:07:15+00:00,59.4782173,24.8146755,184.61,184.74,2.65,2.61,129324,3.38,91.2,10.6,16.8,0.06,1.5
2024-06-14T09:07:16+00:00,59.4781941,24.8146711,188.58,187.62,2.57,2.62,129327,3.4,89.18,10.6,16.8,-0.22,1.5
2024-06-14T09:07:17+00:00,59.478171,24.8146617,191.01,194.26,2.5,2.63,129329,3.44,86.39,10.6,16.8,-0.11,0.41
2024-06-14T09:07:18+00:00,59.4781486,24.8146467,190.82,199.89,2.51,2.61,129332,3.7,83.38,10.6,16.8,-0.18,-0.12
2024-06-14T09:07:19+00:00,59.4781266,24.8146279,189.08,202.45,2.47,2.63,129334,4.17,82.23,10.8,16.8,-0.04,1.2
2024-06-14T09:07:20+00:00,59.4781044,24.8146101,186.84,200.86,2.48,2.64,129337,4.4,81.53,10.8,16.7,-0.13,2.5
2024-06-14T09:07:21+00:00,59.4780816,24.8145946,185.0,196.43,2.4,2.62,129339,4.39,80.73,10.7,16.7,0.02,2.58
2024-06-14T09:07:22+00:00,59.4780591,24.8145848,184.29,192.46,2.43,2.58,129342,4.37,81.11,10.7,16.7,0.11,1.98
2024-06-14T09:07:23+00:00,59.4780362,24.8145761,185.28,188.96,2.36,2.54,129344,4.32,81.27,10.8,16.8,-0.02,1.07
2024-06-14T09:07:24+00:00,59.478014,24.8145705,187.61,188.92,2.43,2.53,129346,3.7,81.66,10.8,16.8,-0.42,0.13
2024-06-14T09:07:25+00:00,59.4779916,24.8145615,188.94,192.73,2.39,2.56,129349,3.66,82.04,10.8,16.7,-0.35,-0.87
2024-06-14T09:07:26+00:00,59.4779696,24.8145479,188.71,197.93,2.42,2.54,129351,3.68,82.68,10.8,16.7,-0.2,-0.45
2024-06-14T09:07:27+00:00,59.477948,24.8145339,187.96,196.48,2.48,2.56,129354,3.7,82.68,10.8,16.7,-0.13,1.3
2024-06-14T09:07:28+00:00,59.4779263,24.8145265,190.72,190.9,2.43,2.51,129356,3.73,82.99,10.8,16.7,-0.09,3.11
2024-06-14T09:07:29+00:00,59.4779041,24.8145203,195.34,189.08,2.36,2.48,129358,3.74,83.56,10.8,16.7,-0.12,1.7
2024-06-14T09:07:30+00:00,59.4778815,24.8145142,201.3,188.54,2.4,2.51,129361,3.72,82.51,10.8,16.7,-0.3,-1.42
2024-06-14T09:07:31+00:00,59.4778579,24.8145018,207.51,197.61,2.45,2.48,129363,3.69,80.61,10.8,16.7,-1.24,-3.28
2024-06-14T09:07:32+00:00,59.4778368,24.8144827,211.67,208.49,2.4,2.47,129366,3.7,78.66,10.8,16.7,-1.04,-4.55
2024-06-14T09:07:33+00:00,59.4778182,24.8144553,211.39,220.2,2.54,2.55,129368,3.74,77.14,10.8,16.8,-1.35,-5.23
2024-06-14T09:07:34+00:00,59.477802,24.8144218,206.79,226.33,2.44,2.72,129371,4.42,77.09,10.8,16.7,-1.25,-4.46
2024-06-14T09:07:35+00:00,59.4777854,24.8143861,199.14,223.99,2.5,2.81,129373,4.86,78.15,10.8,16.7,-0.78,-2.01
2024-06-14T09:07:36+00:00,59.4777655,24.8143579,192.89,211.6,2.47,2.74,129376,4.88,79.64,10.8,16.7,-0.17,0.92
2024-06-14T09:07:37+00:00,59.4777433,24.8143413,191.12,198.9,2.45,2.62,129378,4.87,80.7,10.8,16.7,-0.23,2.74
2024-06-14T09:07:38+00:00,59.4777211,24.8143311,193.37,192.49,2.53,2.54,129380,4.81,81.71,10.8,16.7,-0.07,2.31
2024-06-14T09:07:39+00:00,59.4776987,24.8143222,197.74,191.44,2.5,2.53,129383,3.64,81.07,10.8,16.7,-0.53,0.29
2024-06-14T09:07:40+00:00,59.4776764,24.8143128,203.47,194.21,2.51,2.53,129385,3.39,80.16,10.8,16.7,-0.52,-1.97
2024-06-14T09:07:41+00:00,59.4776545,24.8142977,208.81,202.23,2.53,2.5,129388,3.4,78.06,10.9,16.7,-1.08,-2.68
2024-06-14T09:07:42+00:00,59.4776346,24.8142755,211.64,212.4,2.53,2.52,129390,3.44,76.46,10.9,16.7,-1.0,-2.81
2024-06-14T09:07:43+00:00,59.4776163,24.8142494,212.25,215.96,2.45,2.53,129393,4.25,75.44,10.9,16.7,-0.52,-2.04
2024-06-14T09:07:44+00:00,59.4775979,24.8142225,212.92,217.6,2.47,2.53,129395,4.6,74.32,10.9,16.7,-0.73,-0.86
2024-06-14T09:07:45+00:00,59.4775801,24.814194,213.13,220.45,2.63,2.53,129398,4.78,73.39,10.9,16.7,-0.5,-0.44
2024-06-14T09:07:46+00:00,59.477563,24.8141631,211.12,222.78,2.48,2.59,129400,4.79,72.29,10.9,16.7,-0.72,-0.83
2024-06-14T09:07:47+00:00,59.477546,24.8141304,206.22,224.78,2.49,2.67,129403,4.78,72.37,10.9,16.7,-0.47,-1.15
2024-06-14T09:07:48+00:00,59.4775283,24.8140972,199.23,222.23,2.39,2.74,129405,4.75,73.71,11.1,16.7,-0.3,0.09
2024-06-14T09:07:49+00:00,59.4775091,24.8140648,190.6,220.04,2.46,2.82,129408,4.73,75.87,11.1,16.7,-0.12,2.1
2024-06-14T09:07:50+00:00,59.477488,24.8140354,179.8,211.91,2.43,2.89,129410,4.12,79.33,11.1,16.7,-0.09,2.82
2024-06-14T09:07:51+00:00,59.4774644,24.8140125,168.18,202.26,2.42,2.89,129413,3.5,89.34,11.1,16.7,0.23,2.93
2024-06-14T09:07:52+00:00,59.4774398,24.8139981,156.61,193.06,2.22,2.88,129415,3.2,106.36,11.1,16.7,0.82,4.43
2024-06-14T09:07:53+00:00,59.4774149,24.8139916,144.63,184.6,2.22,2.82,129417,2.97,119.86,11.1,16.7,1.62,6.66
2024-06-14T09:07:54+00:00,59.4773904,24.8139937,133.29,172.36,2.05,2.69,129419,2.61,142.71,11.1,16.7,1.16,8.43
2024-06-14T09:07:55+00:00,59.4773674,24.8140046,123.05,161.23,2.14,2.61,129421,2.04,163.45,11.1,16.7,1.24,9.66
2024-06-14T09:07:56+00:00,59.4773466,24.8140243,113.73,151.11,2.04,2.59,129423,1.8,-159.67,11.1,16.7,1.66,9.25
2024-06-14T09:07:57+00:00,59.4773287,24.8140527,104.6,140.37,2.02,2.53,129425,1.81,-124.54,11.1,16.7,1.68,8.17
2024-06-14T09:07:58+00:00,59.477314,24.8140866,96.53,131.04,1.94,2.44,129427,1.81,-113.65,10.9,16.7,1.86,7.39
2024-06-14T09:07:59+00:00,59.4773023,24.8141238,89.69,122.09,2,2.34,129429,1.81,-116.81,10.9,16.7,1.57,7.24
2024-06-14T09:08:00+00:00,59.4772938,24.8141624,84.49,112.87,1.92,2.29,129431,1.84,-114.35,10.9,16.7,1.38,7.59
2024-06-14T09:08:01+00:00,59.4772878,24.8142008,80.49,104.89,1.97,2.28,129433,1.87,-106.87,10.9,16.7,1.45,7.35
2024-06-14T09:08:02+00:00,59.4772839,24.8142368,77.91,98.53,2.02,2.22,129435,3.09,-94.7,10.8,16.7,1.63,6.4
2024-06-14T09:08:03+00:00,59.4772816,24.8142737,75.55,96.29,1.93,2.23,129437,3.76,-92.14,10.8,16.7,1.63,5.84
2024-06-14T09:08:04+00:00,59.4772788,24.8143099,71.85,97.67,2.02,2.25,129439,3.9,-91.79,10.8,16.7,1.75,6.03
2024-06-14T09:08:05+00:00,59.4772755,24.814347,66.78,96.65,2.03,2.32,129441,3.88,-90.01,10.7,16.7,1.48,6.92
2024-06-14T09:08:06+00:00,59.4772736,24.8143881,60.87,90.65,2.06,2.36,129443,3.86,-87.66,10.6,16.7,1.49,8.31
2024-06-14T09:08:07+00:00,59.4772746,24.8144313,55.25,84.22,2.04,2.38,129445,3.86,-84.65,10.6,16.7,1.76,9.63
2024-06-14T09:08:08+00:00,59.4772782,24.8144742,50.71,76.46,2.13,2.36,129447,3.88,-81.33,10.6,16.7,1.91,9.51
