UTC,LAT,LONG,HDT,COG,STW,SOG,LOG,AWS,AWA,DPT,SEA,PITCH,ROLL
2024-06-19T15:41:06+00:00,59.4731432,24.7920855,242.03,253.23,3.26,3.29,319739,12.84,26.91,26.2,17.0,-5.48,-22.91
2024-06-19T15:41:07+00:00,59.4731346,24.7920309,239.95,253.63,3.15,3.39,319742,12.81,27.23,26.2,17.0,-5.08,-20.2
2024-06-19T15:41:08+00:00,59.4731251,24.7919758,237.08,248.94,3.31,3.37,319745,12.81,27.36,26.2,17.0,-4.47,-19.14
2024-06-19T15:41:09+00:00,59.4731116,24.7919215,236.17,244.81,3.62,3.3,319748,12.78,27.22,26.2,17.0,-5.04,-20.55
2024-06-19T15:41:10+00:00,59.4730971,24.7918672,235.71,240.77,3.33,3.67,319752,11.54,27.12,26.3,17.0,-6.27,-21.29
2024-06-19T15:41:11+00:00,59.4730826,24.7918151,236.56,248.82,3.68,3.04,319756,12.72,28.03,26.3,17.0,-2.76,-21.8
2024-06-19T15:41:12+00:00,59.4730684,24.7917599,233.5,236.87,3.53,3.62,319759,12.7,28.08,26.5,17.0,-7.6,-20.67
2024-06-19T15:41:13+00:00,59.4730553,24.7917098,233.68,243.81,3.53,3.32,319763,12.73,29.5,26.3,17.0,-3.87,-21.01
2024-06-19T15:41:14+00:00,59.4730376,24.7916573,236.1,235.62,3.14,3.5,319766,12.74,29.11,26.4,17.0,-6.09,-23.45
2024-06-19T15:41:15+00:00,59.4730222,24.7916063,239.29,244.3,3.44,3.3,319769,12.78,28.61,26.4,17.0,-5.72,-24.77
2024-06-19T15:41:16+00:00,59.4730115,24.7915516,238.33,247.64,3.12,3.39,319773,12.77,28.78,26.4,17.0,-5.87,-24.32
2024-06-19T15:41:17+00:00,59.4729989,24.7914988,238.82,245.59,3.34,3.16,319776,12.78,28.82,26.4,17.0,-4.82,-24.14
2024-06-19T15:41:18+00:00,59.4729873,24.791445,236.4,244.45,3.09,3.43,319779,12.74,28.67,26.5,17.0,-6.36,-24.06
2024-06-19T15:41:19+00:00,59.4729742,24.7913934,237.18,244.05,3.22,3.19,319782,12.73,28.3,26.4,17.0,-5.7,-24.06
2024-06-19T15:41:20+00:00,59.4729614,24.7913383,236.47,243.3,3.3,3.46,319785,12.37,28.49,26.4,17.0,-6.14,-21.92
2024-06-19T15:41:21+00:00,59.472948,24.7912841,235.19,244.42,3.33,3.56,319789,11.64,28.88,26.5,17.0,-5.0,-20.1
2024-06-19T15:41:22+00:00,59.4729346,24.7912293,236.43,246.75,3.58,3.36,319792,12.25,28.44,26.4,17.0,-4.14,-20.59
2024-06-19T15:41:23+00:00,59.4729213,24.7911743,235.49,240.33,3.31,3.5,319796,12.22,27.99,26.5,17.0,-4.57,-20.59
2024-06-19T15:41:24+00:00,59.4729078,24.7911218,235.8,244.01,3.45,3.35,319799,12.18,28.61,26.4,17.0,-4.51,-20.7
2024-06-19T15:41:25+00:00,59.4728936,24.7910696,234.92,241.26,3.13,3.49,319802,11.19,28.63,26.5,17.0,-5.79,-21.07
2024-06-19T15:41:26+00:00,59.4728799,24.7910176,236.0,247.11,3.58,3.22,319806,11.26,28.33,26.4,17.0,-4.44,-21.44
2024-06-19T15:41:27+00:00,59.472866,24.7909631,233.07,237.9,3.14,3.55,319809,11.21,28.48,26.4,17.0,-5.79,-21.67
2024-06-19T15:41:28+00:00,59.4728498,24.79091,234.99,243.3,3.48,3.39,319812,11.21,28.32,26.3,17.0,-5.36,-22.39
2024-06-19T15:41:29+00:00,59.4728353,24.7908562,234.9,238.42,3.46,3.54,319816,11.21,28.73,26.4,17.0,-4.95,-22.11
2024-06-19T15:41:30+00:00,59.4728194,24.7908036,237.11,242.43,3.45,3.41,319819,12.32,28.23,26.3,17.0,-5.79,-23.09
2024-06-19T15:41:31+00:00,59.4728066,24.7907509,237.02,246.01,3.16,3.38,319822,12.34,29.03,26.3,17.0,-4.52,-22.46
2024-06-19T15:41:32+00:00,59.4727927,24.7906977,237.55,242.87,3.22,3.32,319826,12.38,29.13,26.3,17.0,-5.85,-22.48
2024-06-19T15:41:33+00:00,59.4727795,24.7906447,237.87,245.15,3.21,3.29,319829,12.38,28.6,26.2,17.0,-4.47,-23.85
2024-06-19T15:41:34+00:00,59.4727646,24.7905888,239.41,240.53,3.42,3.45,319832,12.44,27.95,26.2,17.0,-7.46,-22.96
2024-06-19T15:41:35+00:00,59.4727529,24.7905382,237.39,245.36,3.71,3.43,319836,13.06,27.78,26.2,17.0,-4.21,-23.38
2024-06-19T15:41:36+00:00,59.4727379,24.7904847,237.77,245.9,3.56,3.03,319839,13.08,26.52,26.2,17.0,-4.85,-24.84
2024-06-19T15:41:37+00:00,59.472724,24.790431,234.21,236.68,3.65,3.64,319843,12.66,26.61,26.3,17.0,-6.93,-23.74
2024-06-19T15:41:38+00:00,59.4727099,24.7903822,235.2,244.77,3.51,3.11,319846,12.67,26.65,26.2,17.0,-3.07,-23.5
2024-06-19T15:41:39+00:00,59.472694,24.7903298,236.29,237.86,3.25,3.33,319850,12.63,26.86,26.2,17.0,-7.28,-22.73
2024-06-19T15:41:40+00:00,59.4726813,24.790281,236.23,242.85,3.61,3.3,319853,12.58,29.15,26.1,17.0,-3.41,-21.33
2024-06-19T15:41:41+00:00,59.472666,24.790229,239.42,243.7,3.6,3.16,319857,12.61,29.33,26.1,17.0,-7.32,-21.27
2024-06-19T15:41:42+00:00,59.4726566,24.7901787,235.37,245.48,3.29,3.49,319860,11.88,30.53,26.1,17.0,-3.01,-19.97
2024-06-19T15:41:43+00:00,59.4726411,24.7901271,237.35,245.26,3.56,3.13,319864,11.69,29.3,26.1,17.0,-5.69,-21.44
2024-06-19T15:41:44+00:00,59.4726295,24.7900748,234.62,242.25,3.3,3.45,319867,11.62,29.19,26.0,17.0,-4.96,-21.75
2024-06-19T15:41:45+00:00,59.4726145,24.7900226,236.5,245.19,3.33,3.22,319870,11.68,28.44,26.0,17.0,-5.76,-21.84
2024-06-19T15:41:46+00:00,59.4726013,24.7899696,234.97,240.05,3.07,3.43,319873,11.85,28.76,25.9,17.0,-5.12,-21.88
2024-06-19T15:41:47+00:00,59.4725857,24.7899167,236.81,242.76,3.32,3.32,319877,12.26,27.73,25.9,17.0,-5.25,-23.31
2024-06-19T15:41:48+00:00,59.4725727,24.7898634,236.89,245.29,3.34,3.36,319880,12.22,27.94,25.9,17.0,-5.67,-22.07
2024-06-19T15:41:49+00:00,59.4725613,24.7898113,233.94,245.7,3.33,3.41,319883,11.23,28.28,25.9,17.0,-4.43,-21.44
2024-06-19T15:41:50+00:00,59.472548,24.7897621,232.28,243.79,3.4,2.98,319886,11.28,28.76,25.9,16.9,-3.5,-21.77
2024-06-19T15:41:51+00:00,59.4725304,24.7897118,231.75,230.39,3.6,3.33,319890,11.33,29.31,25.9,17.0,-8.22,-23.04
2024-06-19T15:41:52+00:00,59.4725148,24.7896642,231.75,235.27,3.49,3.46,319894,11.34,30.41,25.9,16.9,-5.31,-23.81
2024-06-19T15:41:53+00:00,59.4724967,24.7896152,236.6,237.39,3.42,3.33,319897,11.65,29.62,25.8,16.9,-5.98,-23.26
2024-06-19T15:41:54+00:00,59.4724832,24.7895641,237.71,245.15,3.29,3.23,319900,11.94,30.13,25.8,16.9,-3.99,-22.0
2024-06-19T15:41:55+00:00,59.4724722,24.7895108,237.62,248.45,3.36,3.17,319904,11.92,29.66,25.8,16.9,-5.53,-19.88
2024-06-19T15:41:56+00:00,59.4724637,24.7894598,233.13,248.97,3.05,3.27,319907,11.93,30.15,25.8,16.9,-2.91,-17.93
2024-06-19T15:41:57+00:00,59.4724484,24.7894095,231.8,237.51,3.19,3.16,319910,12.01,29.03,25.8,16.9,-6.31,-18.5
2024-06-19T15:41:58+00:00,59.4724343,24.7893598,230.05,239.11,3.05,3.37,319913,12.8,28.91,25.6,16.9,-4.5,-19.37
2024-06-19T15:41:59+00:00,59.4724159,24.7893109,231.19,232.76,3.29,3.34,319916,13.29,27.98,25.8,16.9,-5.55,-21.96
2024-06-19T15:42:00+00:00,59.4723985,24.7892612,233.1,236.3,3.23,3.42,319919,13.23,26.84,25.8,16.9,-5.48,-22.01
2024-06-19T15:42:01+00:00,59.4723845,24.7892102,233.82,244.52,3.34,3.11,319923,12.93,26.68,25.8,16.9,-3.33,-20.52
2024-06-19T15:42:02+00:00,59.4723712,24.7891576,233.48,242.08,3.3,3.26,319926,12.84,26.46,25.8,16.9,-6.2,-18.03
2024-06-19T15:42:03+00:00,59.4723593,24.7891087,229.03,242.65,3.3,3.39,319929,13.27,27.23,25.7,16.9,-3.0,-16.78
2024-06-19T15:42:04+00:00,59.4723422,24.7890594,228.33,237.27,3.29,3.14,319932,13.25,26.9,25.7,16.9,-5.09,-17.52
2024-06-19T15:42:05+00:00,59.4723232,24.7890125,230.41,227.27,3.32,3.45,319936,11.9,27.04,25.6,16.9,-4.66,-19.75
2024-06-19T15:42:06+00:00,59.4723037,24.7889654,235.03,233.05,3.3,3.32,319939,11.96,26.38,25.6,16.9,-5.73,-22.35
2024-06-19T15:42:07+00:00,59.4722888,24.7889172,237.38,243.35,3.15,3.32,319942,12.31,26.55,25.7,16.9,-5.12,-22.84
2024-06-19T15:42:08+00:00,59.4722768,24.788869,236.55,245.4,3.33,2.99,319945,13.02,26.32,25.8,16.9,-5.2,-23.33
2024-06-19T15:42:09+00:00,59.4722627,24.7888189,236.13,238.28,3.2,3.17,319949,12.7,26.33,25.8,16.9,-6.78,-24.95
2024-06-19T15:42:10+00:00,59.4722471,24.7887692,237.1,238.42,3.2,3.44,319952,12.57,26.61,25.7,16.9,-5.97,-23.85
2024-06-19T15:42:11+00:00,59.4722331,24.7887171,239.06,249.02,3.55,3.17,319955,14.05,26.48,25.6,16.9,-5.6,-23.46
2024-06-19T15:42:12+00:00,59.4722221,24.7886619,236.12,244.71,3.3,3.5,319959,13.98,26.34,25.6,16.9,-5.69,-22.37
2024-06-19T15:42:13+00:00,59.4722101,24.7886077,234.77,249.17,3.43,3.24,319962,12.93,26.78,25.6,16.9,-3.52,-21.04
2024-06-19T15:42:14+00:00,59.4721964,24.7885534,231.97,237.65,3.09,3.5,319965,12.5,27.18,25.8,16.9,-5.36,-19.31
2024-06-19T15:42:15+00:00,59.4721809,24.7885037,232.31,243.05,3.57,3.25,319968,13.16,27.14,25.7,16.9,-4.14,-20.47
2024-06-19T15:42:16+00:00,59.472165,24.7884524,230.99,233.88,2.93,3.4,319971,13.13,27.3,25.6,16.9,-4.83,-21.23
2024-06-19T15:42:17+00:00,59.472147,24.7884033,233.51,237.13,3.29,3.3,319974,13.69,27.32,25.6,16.9,-5.59,-20.81
2024-06-19T15:42:18+00:00,59.4721326,24.78835,232.21,240.83,3.38,3.53,319978,13.69,27.85,25.6,16.9,-5.6,-20.69
2024-06-19T15:42:19+00:00,59.472117,24.7882976,233.41,239.53,3.45,3.41,319981,13.68,27.9,25.5,16.9,-4.59,-22.0
2024-06-19T15:42:20+00:00,59.4720982,24.788247,234.19,231.22,3.21,3.66,319984,13.65,27.36,25.6,16.9,-5.87,-24.03
2024-06-19T15:42:21+00:00,59.4720822,24.7881965,237.02,245.59,3.56,3.32,319988,13.69,27.27,25.6,16.9,-4.49,-23.43
2024-06-19T15:42:22+00:00,59.4720678,24.7881424,236.87,239.51,3.31,3.42,319991,13.71,27.14,25.5,16.9,-5.74,-22.81
2024-06-19T15:42:23+00:00,59.4720553,24.7880886,235.67,249.88,3.42,3.27,319994,13.72,27.38,25.5,16.9,-4.15,-21.3
2024-06-19T15:42:24+00:00,59.4720411,24.7880339,234.8,238.06,3.46,3.58,319998,13.66,26.86,25.5,16.9,-6.74,-20.59
2024-06-19T15:42:25+00:00,59.472028,24.7879814,233.81,244.89,3.78,3.34,320001,12.37,26.25,25.5,16.9,-3.36,-21.69
2024-06-19T15:42:26+00:00,59.4720111,24.7879276,234.84,238.74,3.68,3.39,320005,12.2,25.56,25.5,16.9,-5.59,-21.89
2024-06-19T15:42:27+00:00,59.4719965,24.7878742,235.43,239.75,3.54,3.59,320009,12.62,26.06,25.5,16.9,-5.52,-20.67
2024-06-19T15:42:28+00:00,59.4719829,24.7878227,236.0,247.47,3.61,3.2,320012,12.62,25.68,25.5,16.9,-2.45,-20.9
2024-06-19T15:42:29+00:00,59.4719683,24.787769,235.15,238.62,3.32,3.38,320016,12.35,25.64,25.6,16.9,-5.72,-19.21
2024-06-19T15:42:30+00:00,59.4719567,24.7877175,234.15,248.1,3.43,3.21,320019,12.32,26.34,25.5,16.9,-2.73,-17.38
2024-06-19T15:42:31+00:00,59.4719422,24.7876635,233.31,240.17,3.25,3.3,320022,12.31,26.22,25.5,16.9,-5.35,-15.94
2024-06-19T15:42:32+00:00,59.4719283,24.7876111,231.34,240.19,3.2,3.56,320026,12.26,26.59,25.5,16.9,-4.72,-16.0
2024-06-19T15:42:33+00:00,59.4719137,24.7875593,229.02,243.41,3.52,3.31,320029,11.51,26.64,25.5,16.9,-2.42,-17.85
2024-06-19T15:42:34+00:00,59.4718939,24.7875094,230.15,230.75,3.41,3.36,320032,11.05,26.69,25.5,16.9,-6.38,-19.58
2024-06-19T15:42:35+00:00,59.4718773,24.7874634,230.14,231.57,3.31,3.44,320036,11.35,27.28,25.4,16.9,-3.55,-22.24
2024-06-19T15:42:36+00:00,59.4718587,24.7874168,233.58,238.06,3.33,3.21,320039,13.33,26.55,25.5,16.9,-5.87,-23.1
2024-06-19T15:42:37+00:00,59.471844,24.7873689,234.43,240.65,3.26,3.17,320042,13.59,26.69,25.5,16.9,-5.51,-22.78
2024-06-19T15:42:38+00:00,59.4718307,24.787317,233.92,242.95,3.18,3.27,320045,13.56,26.77,25.4,16.9,-5.98,-22.88
2024-06-19T15:42:39+00:00,59.471815,24.7872667,234.29,236.17,3.07,3.4,320048,12.8,27.36,25.5,16.9,-4.9,-22.98
2024-06-19T15:42:40+00:00,59.471798,24.7872141,237.22,241.14,3.28,3.27,320052,13.26,26.56,25.5,16.9,-5.99,-24.39
2024-06-19T15:42:41+00:00,59.4717857,24.7871616,235.08,242.46,3.39,3.51,320055,13.56,26.51,25.5,16.9,-5.36,-23.28
2024-06-19T15:42:42+00:00,59.4717706,24.7871121,237.73,246.03,3.37,3.13,320058,13.58,25.67,25.5,16.9,-3.87,-22.43
2024-06-19T15:42:43+00:00,59.4717596,24.7870592,236.84,245.49,3.25,3.19,320061,13.61,26.09,25.5,16.9,-5.0,-19.02
2024-06-19T15:42:44+00:00,59.4717481,24.7870088,234.01,244.97,3.17,3.24,320065,13.6,26.08,25.5,16.9,-4.49,-19.45
2024-06-19T15:42:45+00:00,59.4717329,24.7869572,234.52,239.87,3.15,3.32,320068,13.56,25.41,25.5,16.9,-5.92,-21.21
2024-06-19T15:42:46+00:00,59.4717179,24.7869042,233.38,238.17,3.25,3.36,320071,12.64,24.98,25.3,16.9,-4.37,-23.86
2024-06-19T15:42:47+00:00,59.4717002,24.7868542,235.96,238.82,3.28,3.18,320074,12.69,24.44,25.3,16.9,-4.93,-24.62
2024-06-19T15:42:48+00:00,59.4716862,24.7868044,236.51,239.88,3.16,3.31,320077,13.32,24.7,25.3,16.9,-6.53,-23.31
2024-06-19T15:42:49+00:00,59.471674,24.7867564,235.39,246.46,3.26,3.04,320081,13.67,25.25,25.3,16.9,-3.56,-23.24
2024-06-19T15:42:50+00:00,59.47166,24.7867055,233.77,238.85,3.38,3.3,320084,12.57,25.53,25.5,16.9,-7.64,-22.27
2024-06-19T15:42:51+00:00,59.4716465,24.7866577,231.85,238.9,3.5,3.39,320087,12.55,27.04,25.4,16.9,-3.74,-21.09
2024-06-19T15:42:52+00:00,59.4716283,24.7866097,235.37,241.07,3.01,3.23,320090,12.6,26.87,25.4,16.9,-5.35,-19.56
2024-06-19T15:42:53+00:00,59.4716179,24.786556,234.15,246.39,3.23,3.34,320094,13.13,28.6,25.3,16.9,-3.7,-18.36
2024-06-19T15:42:54+00:00,59.4716016,24.7865065,235.1,236.84,3.46,3.12,320097,13.14,27.48,25.3,16.9,-4.38,-21.67
2024-06-19T15:42:55+00:00,59.4715852,24.7864573,235.89,234.09,3.38,3.39,320100,13.16,27.0,25.4,16.9,-7.1,-24.65
2024-06-19T15:42:56+00:00,59.4715681,24.7864095,238.44,238.3,3.38,3.18,320104,13.88,26.53,25.3,16.9,-5.49,-28.6
2024-06-19T15:42:57+00:00,59.471553,24.7863592,239.93,242.4,3.09,3.18,320107,14.74,26.61,25.3,16.9,-7.03,-27.36
2024-06-19T15:42:58+00:00,59.4715416,24.786309,240.99,248.25,3.2,3.11,320110,15.17,27.32,25.3,16.9,-5.29,-25.28
2024-06-19T15:42:59+00:00,59.4715313,24.7862559,239.99,246.64,3.02,3.32,320113,15.14,27.63,25.3,16.9,-6.06,-22.85
2024-06-19T15:43:00+00:00,59.4715182,24.786205,240.79,246.1,3.26,3.26,320116,14.6,27.51,25.3,16.9,-4.89,-22.68
2024-06-19T15:43:01+00:00,59.4715067,24.7861523,240.68,247.72,3.3,3.2,320119,14.01,27.35,25.3,16.9,-4.68,-22.29
2024-06-19T15:43:02+00:00,59.4714945,24.7861,240.51,243.82,3.05,3.36,320123,13.55,27.31,25.3,16.9,-6.05,-22.28
2024-06-19T15:43:03+00:00,59.4714837,24.7860488,240.17,249.2,3.3,3.07,320126,13.54,27.12,25.3,16.9,-3.45,-23.22
2024-06-19T15:43:04+00:00,59.4714709,24.7859942,239.72,240.13,3.21,3.31,320129,13.5,26.81,25.3,16.9,-7.52,-23.85
2024-06-19T15:43:05+00:00,59.4714575,24.7859439,240.2,243.9,3.41,3.4,320132,13.45,26.95,25.3,16.9,-4.9,-24.78
2024-06-19T15:43:06+00:00,59.4714447,24.7858903,240.68,246.93,3.33,3.26,320136,13.46,26.97,25.3,16.9,-5.59,-23.19
2024-06-19T15:43:07+00:00,59.4714327,24.7858364,240.99,247.52,3.38,3.25,320139,13.43,27.04,25.3,16.9,-5.56,-22.16
2024-06-19T15:43:08+00:00,59.4714238,24.7857805,236.3,249.91,3.2,3.41,320142,13.21,27.67,25.2,16.9,-4.29,-20.15
2024-06-19T15:43:09+00:00,59.4714098,24.7857273,235.55,242.48,3.09,3.46,320145,13.15,28.51,25.3,16.9,-5.61,-17.72
2024-06-19T15:43:10+00:00,59.4713961,24.7856744,234.52,242.11,3.44,3.35,320149,13.52,29.03,25.2,16.9,-3.3,-19.62
2024-06-19T15:43:11+00:00,59.4713782,24.7856224,234.63,232.71,3.04,3.54,320152,12.52,27.9,25.3,16.9,-6.36,-23.15
2024-06-19T15:43:12+00:00,59.4713633,24.7855713,236.26,244.3,3.39,3.43,320155,12.55,27.9,25.2,16.9,-5.82,-24.2
2024-06-19T15:43:13+00:00,59.4713477,24.7855185,235.89,236.86,3.21,3.46,320158,12.55,28.0,25.3,16.8,-5.15,-24.08
2024-06-19T15:43:14+00:00,59.4713324,24.7854643,237.5,247.21,3.39,3.48,320162,12.57,27.56,25.3,16.8,-6.03,-22.24
2024-06-19T15:43:15+00:00,59.4713221,24.7854082,233.77,246.33,3.55,3.39,320165,12.52,27.56,25.3,16.9,-2.77,-19.86
2024-06-19T15:43:16+00:00,59.4713066,24.7853522,232.62,241.16,3.24,3.44,320169,12.27,27.18,25.3,16.8,-5.55,-16.81
2024-06-19T15:43:17+00:00,59.4712943,24.7852985,228.62,241.26,3.53,3.69,320172,12.2,28.34,25.2,16.9,-3.05,-14.64
2024-06-19T15:43:18+00:00,59.4712754,24.7852478,229.83,234.64,3.52,3.4,320176,12.23,27.93,25.2,16.8,-3.47,-14.34
2024-06-19T15:43:19+00:00,59.4712579,24.7851949,231.1,237.72,3.55,3.44,320179,12.22,28.17,25.2,16.8,-2.61,-12.91
2024-06-19T15:43:20+00:00,59.4712409,24.7851425,234.2,237.32,3.58,3.42,320183,12.23,27.32,25.2,16.8,-4.25,-13.22
2024-06-19T15:43:21+00:00,59.4712276,24.785091,230.67,238.77,3.42,3.48,320186,12.17,27.04,25.2,16.8,-2.3,-14.25
2024-06-19T15:43:22+00:00,59.4712103,24.7850407,232.55,243.01,3.35,3.17,320189,11.92,26.63,25.3,16.8,-4.43,-14.83
2024-06-19T15:43:23+00:00,59.4711973,24.7849886,229.5,236.99,3.32,3.49,320193,11.87,27.4,25.1,16.8,-3.43,-15.5
2024-06-19T15:43:24+00:00,59.471178,24.7849425,232.63,233.52,3.36,3.35,320196,11.88,26.23,25.2,16.8,-5.16,-19.14
2024-06-19T15:43:25+00:00,59.4711598,24.7848929,235.71,236.17,3.41,3.38,320199,12.71,25.45,25.2,16.8,-5.32,-22.12
2024-06-19T15:43:26+00:00,59.4711448,24.7848412,236.12,241.67,3.27,3.33,320203,12.86,24.9,25.2,16.8,-4.65,-23.69
2024-06-19T15:43:27+00:00,59.4711294,24.7847898,238.53,238.62,3.28,3.32,320206,12.89,25.73,25.2,16.8,-6.19,-23.96
2024-06-19T15:43:28+00:00,59.4711145,24.7847394,239.4,243.6,3.06,3.26,320209,12.86,27.02,25.2,16.8,-5.13,-25.44
2024-06-19T15:43:29+00:00,59.4711014,24.7846874,239.74,246.88,3,3.26,320212,11.52,27.41,25.1,16.8,-5.67,-23.53
2024-06-19T15:43:30+00:00,59.4710903,24.7846336,238.76,247.51,3.29,3.17,320215,11.59,27.65,25.0,16.8,-5.13,-22.23
2024-06-19T15:43:31+00:00,59.4710788,24.7845791,237.59,243.69,3.22,3.43,320219,12.46,28.03,25.0,16.8,-5.61,-22.33
2024-06-19T15:43:32+00:00,59.471064,24.7845275,239.03,240.12,3.44,3.39,320222,12.6,27.73,25.0,16.8,-5.53,-24.44
2024-06-19T15:43:33+00:00,59.4710504,24.7844749,241.15,245.58,3.21,3.27,320225,12.57,27.36,24.9,16.8,-4.86,-23.09
2024-06-19T15:43:34+00:00,59.4710406,24.7844216,240.12,251.29,3.33,3.16,320228,11.69,27.85,25,16.9,-3.08,-19.93
2024-06-19T15:43:35+00:00,59.4710303,24.7843673,238.96,247.98,3.12,3.21,320231,11.44,27.71,25.0,16.8,-5.02,-16.62
2024-06-19T15:43:36+00:00,59.4710202,24.7843143,235.24,245.65,3.23,3.29,320235,11.46,26.97,24.9,16.8,-3.96,-17.25
2024-06-19T15:43:37+00:00,59.4710065,24.7842619,233.06,243.66,3.37,3.36,320238,11.48,26.16,24.7,16.8,-4.62,-18.41
2024-06-19T15:43:38+00:00,59.47099,24.7842111,233.68,236.2,3.24,3.37,320241,11.53,26.13,24.7,16.8,-4.8,-19.7
2024-06-19T15:43:39+00:00,59.4709738,24.7841606,232.18,237.62,3.4,3.46,320245,11.53,26.79,24.8,16.8,-3.92,-20.0
2024-06-19T15:43:40+00:00,59.4709572,24.7841093,235.04,239.57,3.7,3.27,320248,11.59,26.95,24.8,16.8,-5.26,-20.23
2024-06-19T15:43:41+00:00,59.4709441,24.7840579,233.08,240.79,3.39,3.47,320252,11.55,28.01,24.8,16.8,-3.25,-20.02
2024-06-19T15:43:42+00:00,59.4709267,24.7840072,235.16,237.74,3.44,3.17,320255,11.61,27.19,24.8,16.8,-5.0,-20.9
2024-06-19T15:43:43+00:00,59.4709115,24.7839574,234.86,241.0,3.24,3.29,320258,12.05,26.92,24.7,16.8,-4.48,-21.07
2024-06-19T15:43:44+00:00,59.4708963,24.7839066,235.53,238.02,3.27,3.15,320261,13.62,26.26,24.6,16.8,-5.99,-22.51
2024-06-19T15:43:45+00:00,59.4708827,24.7838538,233.91,239.64,3.29,3.51,320265,13.59,26.47,24.5,16.8,-6.25,-22.62
2024-06-19T15:43:46+00:00,59.470867,24.7838043,235.38,241.04,3.36,3.31,320268,13.61,26.44,24.5,16.8,-4.6,-23.83
2024-06-19T15:43:47+00:00,59.4708516,24.7837523,236.37,240.49,3.26,3.34,320271,14.37,26.74,24.6,16.8,-5.75,-22.49
2024-06-19T15:43:48+00:00,59.4708394,24.7836997,235.97,246.46,3.21,3.3,320275,14.56,27.32,24.5,16.8,-4.67,-21.38
2024-06-19T15:43:49+00:00,59.4708254,24.7836492,234.69,242.05,3.11,3.18,320278,13.13,27.36,24.4,16.8,-3.72,-20.59
2024-06-19T15:43:50+00:00,59.4708102,24.7835993,234.71,243.31,3.29,3.2,320281,13.07,27.09,24.4,16.8,-5.61,-19.85
2024-06-19T15:43:51+00:00,59.4707964,24.7835494,230.64,235.6,3.13,3.37,320284,13.52,27.72,24.4,16.8,-4.62,-21.98
2024-06-19T15:43:52+00:00,59.4707753,24.7835031,235.71,228.89,3.33,3.41,320287,14.94,26.68,24.4,16.8,-7.13,-27.52
2024-06-19T15:43:53+00:00,59.4707601,24.783452,237.73,242.58,3.3,3.32,320291,15.62,27.02,24.3,16.8,-5.34,-27.16
2024-06-19T15:43:54+00:00,59.470745,24.7834004,239.0,241.62,3.18,3.34,320294,15.61,27.47,24.4,16.8,-6.33,-25.58
2024-06-19T15:43:55+00:00,59.4707331,24.7833486,237.57,249.48,3.22,3.16,320297,15.56,28.02,24.4,16.8,-4.98,-25.59
2024-06-19T15:43:56+00:00,59.4707201,24.7832969,236.41,241.32,2.99,3.16,320300,13.58,27.46,24.3,16.8,-5.95,-26.52
2024-06-19T15:43:57+00:00,59.4707063,24.7832445,235.66,238.82,3.16,3.4,320303,13.4,27.74,24.3,16.8,-7.19,-25.11
2024-06-19T15:43:58+00:00,59.4706915,24.7831949,237.0,242.45,3.18,3.36,320306,13.45,27.86,24.2,16.8,-6.14,-25.21
