UTC,LAT,LONG,HDT,COG,STW,SOG,LOG,AWS,AWA,DPT,SEA,PITCH,ROLL
2024-07-15T08:05:18+00:00,59.4788079,24.817008,359.11,3.52,2.11,2.28,476403,3.75,-90.05,7.6,20.2,-0.73,3.96
2024-07-15T08:05:19+00:00,59.4788286,24.8170087,359.52,359.49,2.39,2.31,476406,4.4,-90.96,7.6,20.2,0.4,3.33
2024-07-15T08:05:20+00:00,59.4788498,24.8170089,0.06,359.5,2.26,2.4,476408,4.48,-90.48,7.5,20.2,-0.04,4.34
2024-07-15T08:05:21+00:00,59.4788713,24.8170107,359.7,3.33,2.29,2.38,476410,4.48,-90.46,7.3,20.2,0.8,5.76
2024-07-15T08:05:22+00:00,59.4788919,24.8170144,359.16,6.07,2.31,2.39,476412,4.47,-91.2,7.5,20.2,0.87,5.75
2024-07-15T08:05:23+00:00,59.4789138,24.8170187,356.92,7.63,2.48,2.43,476415,4.49,-88.86,7.5,20.2,-0.74,4.81
2024-07-15T08:05:24+00:00,59.4789356,24.8170228,355.33,5.12,2.37,2.45,476417,4.5,-89.99,7.5,20.2,1.11,4.82
2024-07-15T08:05:25+00:00,59.4789582,24.8170276,352.21,5.87,2.37,2.57,476420,4.49,-88.06,7.6,20.2,-0.28,5.36
2024-07-15T08:05:26+00:00,59.4789813,24.8170298,347.91,4.45,2.43,2.66,476422,4.5,-86.68,7.6,20.2,0.22,5.97
2024-07-15T08:05:27+00:00,59.4790051,24.8170297,343.19,359.13,2.47,2.67,476424,4.5,-84.59,7.5,20.2,1.16,7.61
2024-07-15T08:05:28+00:00,59.4790284,24.8170232,339.1,352.01,2.44,2.67,476427,4.52,-81.7,7.5,20.2,0.58,8.43
2024-07-15T08:05:29+00:00,59.4790513,24.8170153,334.25,346.91,2.57,2.63,476429,5.67,-78.88,7.5,20.2,1.32,8.17
2024-07-15T08:05:30+00:00,59.4790732,24.8170031,330.93,345.4,2.58,2.61,476432,5.97,-71.02,7.6,20.2,1.35,8.33
2024-07-15T08:05:31+00:00,59.4790948,24.8169892,327.04,340.08,2.57,2.59,476435,5.97,-63.47,7.8,20.2,-0.32,7.49
2024-07-15T08:05:32+00:00,59.479116,24.8169709,323.22,334.45,2.52,2.63,476437,5.98,-60.25,7.7,20.2,0.81,6.89
2024-07-15T08:05:33+00:00,59.4791367,24.8169494,319.84,330.0,2.53,2.64,476440,5.99,-56.52,7.6,20.2,0.74,7.6
2024-07-15T08:05:34+00:00,59.4791567,24.8169249,316.32,326.81,2.43,2.75,476442,6,-53.28,7.6,20.2,0.46,8.52
2024-07-15T08:05:35+00:00,59.4791763,24.8168984,312.35,324.45,2.67,2.66,476445,6.03,-52.52,7.6,20.2,2.46,9.11
2024-07-15T08:05:36+00:00,59.4791945,24.8168692,308.82,319.97,2.77,2.54,476447,6.06,-51.2,7.9,20.2,1.08,9.61
2024-07-15T08:05:37+00:00,59.4792119,24.8168395,305.06,317.96,2.61,2.64,476450,6.8,-49.23,8.0,20.2,0.07,10.0
2024-07-15T08:05:38+00:00,59.4792281,24.8168074,301.82,312.16,2.6,2.65,476453,6.85,-48.55,7.9,20.2,1.7,9.98
2024-07-15T08:05:39+00:00,59.479243,24.8167725,299.23,309.37,2.62,2.69,476455,6.86,-47.3,7.9,20.2,-0.16,10.32
2024-07-15T08:05:40+00:00,59.4792583,24.8167357,295.87,307.51,2.56,2.8,476458,6.88,-47.0,7.9,20.2,1.31,10.28
2024-07-15T08:05:41+00:00,59.4792742,24.8166972,290.15,309.79,2.58,2.84,476460,6.88,-45.98,8.0,20.2,2.85,11.27
2024-07-15T08:05:42+00:00,59.4792892,24.8166571,281.68,304.98,2.62,2.85,476463,6.92,-43.79,8.2,20.2,1.53,11.64
2024-07-15T08:05:43+00:00,59.4793019,24.8166128,272.18,296.05,2.53,2.87,476465,7.95,-41.45,8.2,20.2,0.88,10.85
2024-07-15T08:05:44+00:00,59.4793098,24.8165657,262.8,286.06,2.43,2.86,476468,8.29,-39.66,8.1,20.2,1.54,8.12
2024-07-15T08:05:45+00:00,59.4793137,24.8165188,254.02,274.81,2.45,2.77,476470,8.32,-36.46,8.1,20.2,0.91,5.33
2024-07-15T08:05:46+00:00,59.4793131,24.8164733,245.53,263.65,2.29,2.56,476473,8.34,-27.56,8.1,20.2,1.8,1.38
2024-07-15T08:05:47+00:00,59.4793085,24.8164306,239.14,255.65,2.2,2.42,476475,8.38,-17.45,8.1,20.2,0.36,0.53
2024-07-15T08:05:48+00:00,59.4793012,24.8163927,233.96,244.88,2.12,2.28,476477,8.39,-7.94,8.2,20.2,1.11,0.43
2024-07-15T08:05:49+00:00,59.4792927,24.8163585,229.15,243.42,2.12,2.21,476479,8.41,-1.82,8.4,20.2,0.57,0.4
2024-07-15T08:05:50+00:00,59.4792843,24.8163271,226.47,237.85,2,2.16,476481,8.43,3.41,8.3,20.2,-0.22,0.89
2024-07-15T08:05:51+00:00,59.4792755,24.8162984,223.9,233.91,1.93,2.03,476483,8.41,4.88,8.2,20.2,1.52,0.07
2024-07-15T08:05:52+00:00,59.4792644,24.8162738,222.54,221.99,1.89,1.95,476485,8.23,5.32,8.3,20.2,-0.21,-2.46
2024-07-15T08:05:53+00:00,59.4792526,24.8162523,224.99,224.54,1.86,1.83,476487,8.19,7.32,8.4,20.2,-0.58,-1.05
2024-07-15T08:05:54+00:00,59.4792413,24.8162284,227.49,230.66,1.91,1.83,476489,8.17,9.8,8.2,20.2,0.64,1.21
2024-07-15T08:05:55+00:00,59.4792302,24.8162061,229.72,219.68,1.77,1.77,476491,8.11,9.35,8.3,20.2,0.72,-0.7
2024-07-15T08:05:56+00:00,59.4792177,24.8161888,235.38,213.85,1.61,1.68,476492,7.6,8.54,8.5,20.2,-0.56,-2.11
2024-07-15T08:05:57+00:00,59.4792034,24.8161722,243.86,215.63,1.69,1.67,476494,7.24,7.76,8.5,20.2,-0.6,-1.62
2024-07-15T08:05:58+00:00,59.4791909,24.8161518,252.5,230.78,1.6,1.57,476496,7.2,5.58,8.5,20.2,-0.7,0.21
2024-07-15T08:05:59+00:00,59.4791832,24.8161272,260.25,244.6,1.59,1.57,476497,7.18,3.49,8.5,20.2,-0.14,2.61
2024-07-15T08:06:00+00:00,59.4791806,24.8160986,265.32,263.82,1.65,1.56,476499,6.97,1.53,8.5,20.2,0.32,5.31
2024-07-15T08:06:01+00:00,59.4791812,24.8160694,268.57,275.82,1.56,1.68,476500,6.59,-7.87,8.5,20.2,0.2,6.19
2024-07-15T08:06:02+00:00,59.479183,24.8160406,269.44,279.96,1.69,1.6,476502,6.62,-20.9,8.7,20.2,1.7,5.59
2024-07-15T08:06:03+00:00,59.479185,24.8160123,270.1,281.26,1.64,1.61,476504,6.63,-24.22,8.8,20.2,0.03,5.45
2024-07-15T08:06:04+00:00,59.4791887,24.8159829,269.54,284.68,1.64,1.68,476505,6.68,-23.7,8.8,20.2,-1.09,5.58
2024-07-15T08:06:05+00:00,59.4791935,24.8159528,267.43,286.38,1.81,1.86,476507,6.62,-26.22,8.7,20.2,0.91,5.04
2024-07-15T08:06:06+00:00,59.4791974,24.8159192,265.7,282.2,1.58,1.88,476509,5.84,-26.41,8.7,20.2,-0.59,5.43
2024-07-15T08:06:07+00:00,59.4791994,24.815888,265.27,277.49,1.79,1.76,476510,5.83,-27.31,8.7,20.2,1.7,5.65
2024-07-15T08:06:08+00:00,59.4792,24.8158571,265.22,276.95,1.68,1.74,476512,5.83,-26.49,8.8,20.2,0.15,6.65
2024-07-15T08:06:09+00:00,59.4792039,24.8158269,263.49,282.14,1.8,1.78,476514,5.83,-26.94,8.9,20.2,0.91,7.28
2024-07-15T08:06:10+00:00,59.4792069,24.8157955,260.35,282.96,1.7,1.91,476515,5.86,-28.54,9.0,20.2,-0.33,5.84
2024-07-15T08:06:11+00:00,59.4792122,24.8157616,253.6,283.4,1.83,1.96,476517,6.16,-29.33,9.0,20.2,0.95,4.38
2024-07-15T08:06:12+00:00,59.4792155,24.8157259,246.74,276.57,1.7,1.99,476519,6.35,-27.82,9.0,20.2,0.3,3.78
2024-07-15T08:06:13+00:00,59.4792163,24.8156906,239.4,270.4,1.62,1.94,476521,6.4,-25.46,9.0,20.2,0.19,2.69
2024-07-15T08:06:14+00:00,59.4792161,24.8156552,231.6,267.06,1.56,1.98,476522,6.39,-21.87,9.0,20.2,-0.1,1.71
2024-07-15T08:06:15+00:00,59.479214,24.8156237,222.73,255.73,1.59,1.87,476524,5.83,-20.91,9.0,20.2,0.99,-1.52
2024-07-15T08:06:16+00:00,59.4792092,24.8155954,214.54,248.15,1.39,1.68,476525,5.62,-18.72,9.1,20.2,-0.1,-1.14
2024-07-15T08:06:17+00:00,59.4792027,24.8155693,207.51,236.28,1.37,1.64,476527,5.62,-13.74,9.2,20.2,0.49,2.48
2024-07-15T08:06:18+00:00,59.4791958,24.815551,202.75,226.47,1.26,1.49,476528,5.6,-7.31,9.3,20.2,0.8,5.63
2024-07-15T08:06:19+00:00,59.4791872,24.8155285,196.9,227.88,1.32,1.6,476529,5.57,0.17,9.3,20.2,0.87,5.15
2024-07-15T08:06:20+00:00,59.4791769,24.8155092,190.37,223.58,1.28,1.57,476530,5.02,5.67,9.2,20.2,0.07,1.71
2024-07-15T08:06:21+00:00,59.4791666,24.8154922,183.5,218.04,1.25,1.47,476532,4.5,13.36,9.1,20.2,0.17,-1.72
2024-07-15T08:06:22+00:00,59.4791554,24.8154773,177.04,204.1,1.15,1.46,476533,4.43,23.74,9.1,20.2,-0.58,-3.2
2024-07-15T08:06:23+00:00,59.4791439,24.8154703,172.82,184.22,1.21,1.36,476534,4.45,33.99,9.2,20.2,-0.64,-5.63
2024-07-15T08:06:24+00:00,59.4791315,24.8154693,169.8,179.88,1.2,1.37,476535,4.51,42.85,9.4,20.2,-0.8,-4.88
2024-07-15T08:06:25+00:00,59.4791189,24.8154683,166.58,181.48,1.33,1.53,476536,5.67,53.18,9.3,20.2,-0.29,-3.05
2024-07-15T08:06:26+00:00,59.4791058,24.815469,163.25,175.74,1.33,1.4,476538,5.96,52.41,9.3,20.2,-0.15,-3.98
2024-07-15T08:06:27+00:00,59.4790923,24.8154711,159.92,173.0,1.42,1.5,476539,5.92,52.81,9.3,20.2,-0.67,-4.58
2024-07-15T08:06:28+00:00,59.4790792,24.8154776,159.05,164.14,1.52,1.54,476541,5.9,52.51,9.1,20.2,-1.02,-4.17
2024-07-15T08:06:29+00:00,59.4790651,24.8154858,158.43,160.22,1.62,1.67,476542,5.89,52.39,9.1,20.2,-0.88,-3.94
2024-07-15T08:06:30+00:00,59.4790504,24.8154978,159.34,157.24,1.71,1.72,476544,5.74,51.95,9.1,20.2,-0.44,-4.39
2024-07-15T08:06:31+00:00,59.4790355,24.8155086,160.67,159.84,1.75,1.71,476545,5.66,50.62,9.1,20.2,-0.01,-4.23
2024-07-15T08:06:32+00:00,59.4790208,24.8155181,162.8,161.65,1.81,1.73,476547,6.07,49.19,9.1,20.2,-1.08,-3.97
2024-07-15T08:06:33+00:00,59.4790058,24.8155295,166.57,159.22,1.81,1.87,476549,7.11,47.19,9.1,20.2,-1.32,-3.32
2024-07-15T08:06:34+00:00,59.4789889,24.8155374,168.82,171.84,1.84,1.93,476551,7.14,45.36,9.1,20.2,-0.52,-1.64
2024-07-15T08:06:35+00:00,59.4789714,24.8155385,167.44,180.16,1.8,2,476553,7.11,44.27,9.3,20.2,0.36,0.64
2024-07-15T08:06:36+00:00,59.4789543,24.8155376,164.71,182.44,1.94,1.9,476554,7.07,44.63,9.3,20.2,0.96,2.48
2024-07-15T08:06:37+00:00,59.4789379,24.8155383,163.8,176.13,1.79,1.81,476556,6.38,44.56,9.2,20.2,0.06,3.1
2024-07-15T08:06:38+00:00,59.4789221,24.815541,164.33,171.76,1.86,1.78,476558,6.09,43.67,9.1,20.2,0.03,1.29
2024-07-15T08:06:39+00:00,59.4789057,24.815548,165.86,165.09,1.79,1.9,476560,6.09,41.83,9.0,20.2,-1.03,-1.7
2024-07-15T08:06:40+00:00,59.4788889,24.8155585,168.64,167.29,1.96,1.91,476562,6.08,40.06,9.0,20.2,-0.38,-3.35
2024-07-15T08:06:41+00:00,59.4788721,24.8155668,172.14,166.36,1.79,1.92,476564,6.07,39.59,9.1,20.2,-0.45,-1.0
2024-07-15T08:06:42+00:00,59.4788558,24.8155753,178.02,162.98,1.87,1.81,476565,6.13,38.66,9.2,20.2,-0.19,2.09
2024-07-15T08:06:43+00:00,59.4788395,24.8155837,186.9,165.7,1.71,1.91,476567,7.01,37.45,9.2,20.2,-0.12,4.66
2024-07-15T08:06:44+00:00,59.4788235,24.8155916,198.71,165.57,1.67,1.92,476569,7.04,34.69,9.1,20.2,0.91,6.29
2024-07-15T08:06:45+00:00,59.4788062,24.8155981,212.53,174.25,1.5,1.86,476570,7,30.19,9.1,20.2,0.03,5.31
2024-07-15T08:06:46+00:00,59.4787895,24.8155987,226.56,184.02,1.44,1.88,476572,6.99,15.95,9.1,20.2,0.72,3.87
2024-07-15T08:06:47+00:00,59.4787737,24.8155933,240.35,198.66,1.23,1.65,476573,7,4.78,9.3,20.2,0.06,3.13
2024-07-15T08:06:48+00:00,59.4787606,24.8155796,253.84,216.31,1.19,1.56,476574,6.96,-5.55,9.3,20.2,-0.02,4.45
2024-07-15T08:06:49+00:00,59.4787523,24.8155606,265.07,237.38,1.12,1.4,476576,6.92,-18.33,9.3,20.2,0.36,6.59
2024-07-15T08:06:50+00:00,59.4787463,24.8155401,275.84,244.95,1.46,1.26,476577,5.4,-36.37,9.3,20.2,3.53,8.99
2024-07-15T08:06:51+00:00,59.4787419,24.8155153,285.89,262.56,1.35,1.36,476578,5.18,-40.89,9.6,20.2,-1.23,9.59
2024-07-15T08:06:52+00:00,59.4787435,24.8154913,291.73,288.74,1.45,1.43,476580,5.21,-43.66,9.5,20.2,0.78,9.05
2024-07-15T08:06:53+00:00,59.4787493,24.8154663,297.18,298.52,1.47,1.66,476581,5.19,-46.39,9.4,20.2,1.34,8.39
2024-07-15T08:06:54+00:00,59.4787578,24.8154444,298.64,312.45,1.59,1.76,476583,5.18,-46.35,9.4,20.2,1.12,8.04
2024-07-15T08:06:55+00:00,59.4787681,24.815425,298.75,317.64,1.7,1.79,476584,5.14,-48.18,9.4,20.2,2.59,7.96
2024-07-15T08:06:56+00:00,59.4787808,24.8154046,298.24,317.44,1.7,1.83,476586,4.94,-48.12,9.6,20.2,-0.07,7.94
2024-07-15T08:06:57+00:00,59.4787956,24.815381,296.32,317.54,1.83,1.89,476588,5.01,-47.43,9.6,20.2,0.76,7.21
2024-07-15T08:06:58+00:00,59.4788093,24.8153524,296.22,310.19,1.81,2.03,476589,5.51,-47.61,9.6,20.2,0.95,6.42
2024-07-15T08:06:59+00:00,59.4788207,24.815325,296.52,307.4,1.97,1.88,476591,5.98,-47.04,9.6,20.2,1.33,6.52
2024-07-15T08:07:00+00:00,59.4788305,24.8152988,298.63,306.91,1.91,1.94,476593,5.97,-47.44,9.7,20.2,1.05,6.62
2024-07-15T08:07:01+00:00,59.4788416,24.8152729,299.69,310.36,2.05,1.91,476595,5.97,-46.21,9.7,20.2,-0.05,7.49
2024-07-15T08:07:02+00:00,59.4788535,24.8152455,300.41,309.45,1.99,2.04,476597,5.94,-46.1,9.6,20.2,1.3,8.01
2024-07-15T08:07:03+00:00,59.478865,24.8152182,300.87,311.4,2.04,2.05,476599,5.91,-45.7,9.6,20.2,1.75,8.35
2024-07-15T08:07:04+00:00,59.4788762,24.815192,301.55,312.66,2.09,2.02,476601,5.89,-46.13,9.8,20.2,1.17,8.22
2024-07-15T08:07:05+00:00,59.4788868,24.8151669,301.84,311.56,2.12,1.97,476603,5.89,-46.31,9.9,20.2,1.29,7.26
2024-07-15T08:07:06+00:00,59.4788985,24.8151383,301.73,312.15,2.05,2.19,476605,5.94,-45.43,9.9,20.2,-1.52,6.98
2024-07-15T08:07:07+00:00,59.4789113,24.815109,302.18,308.01,2.18,2.15,476607,6.24,-46.34,9.7,20.2,2.8,6.9
2024-07-15T08:07:08+00:00,59.478922,24.8150785,304.13,307.44,1.95,2.15,476610,6.26,-45.4,9.8,20.2,0.35,6.79
2024-07-15T08:07:09+00:00,59.4789311,24.8150512,306.2,308.6,2.12,2.03,476612,6.28,-47.43,9.9,20.2,1.28,6.54
2024-07-15T08:07:10+00:00,59.478943,24.815024,306.92,314.5,2.12,2.15,476614,6.26,-48.04,9.9,20.2,0.19,7.17
2024-07-15T08:07:11+00:00,59.4789559,24.8149985,307.04,316.8,2.19,2.13,476616,6.26,-49.04,9.9,20.2,1.9,7.18
2024-07-15T08:07:12+00:00,59.4789704,24.8149721,307.1,316.16,2.06,2.17,476618,6.27,-46.88,10.0,20.2,0.19,6.3
2024-07-15T08:07:13+00:00,59.4789843,24.8149442,307.6,313.74,2.26,2.21,476620,6.3,-46.23,10.0,20.2,-0.21,4.36
2024-07-15T08:07:14+00:00,59.4789989,24.8149164,306.85,317.17,2.29,2.23,476622,6.32,-47.06,9.9,20.2,0.81,4.51
2024-07-15T08:07:15+00:00,59.4790156,24.8148895,304.55,318.92,2.24,2.35,476624,6.29,-46.29,9.9,20.2,0.64,6.06
2024-07-15T08:07:16+00:00,59.479029,24.8148632,304.71,313.56,2.26,2.1,476627,6.02,-45.53,10,20.2,2.25,7.39
2024-07-15T08:07:17+00:00,59.4790399,24.8148353,305.3,311.92,2.13,2.04,476629,5.39,-43.02,10.2,20.2,-0.6,8.44
2024-07-15T08:07:18+00:00,59.4790523,24.8148076,305.98,310.07,2.18,2.13,476631,5.39,-43.68,10.2,20.2,0.34,7.39
2024-07-15T08:07:19+00:00,59.4790656,24.8147781,308.42,309.09,2.13,2.18,476633,5.4,-45.03,10.1,20.2,1.0,7.26
2024-07-15T08:07:20+00:00,59.4790781,24.8147476,311.74,309.98,2.23,2.2,476635,5.41,-43.84,10.2,20.2,-0.02,8.63
2024-07-15T08:07:21+00:00,59.4790917,24.8147204,313.99,316.61,2.21,2.23,476638,5.45,-45.36,10.0,20.2,1.66,9.46
2024-07-15T08:07:22+00:00,59.4791069,24.8146931,315.48,319.8,2.2,2.28,476640,6.26,-45.87,10.2,20.2,0.58,10.46
2024-07-15T08:07:23+00:00,59.4791227,24.8146684,316.63,324.03,2.34,2.36,476642,6.29,-46.89,10.2,20.2,0.77,11.42
2024-07-15T08:07:24+00:00,59.4791398,24.8146442,317.5,323.09,2.39,2.39,476644,6.31,-48.1,10.3,20.2,1.32,11.84
2024-07-15T08:07:25+00:00,59.4791572,24.8146185,318.81,323.7,2.5,2.4,476647,6.34,-49.15,10.3,20.2,0.7,11.77
2024-07-15T08:07:26+00:00,59.4791752,24.814592,320.27,322.96,2.59,2.45,476649,7.23,-49.97,10.3,20.2,-0.19,11.5
2024-07-15T08:07:27+00:00,59.4791916,24.8145622,323.7,318.54,2.48,2.56,476652,7.35,-52.04,10.3,20.2,1.08,10.06
2024-07-15T08:07:28+00:00,59.4792097,24.8145323,327.81,323.21,2.56,2.48,476654,7.33,-53.94,10.3,20.2,1.68,8.82
2024-07-15T08:07:29+00:00,59.4792302,24.8145081,329.39,332.15,2.56,2.5,476657,7.3,-55.13,10.3,20.2,0.25,6.85
2024-07-15T08:07:30+00:00,59.4792497,24.8144898,331.23,336.29,2.61,2.58,476660,6.45,-57.68,10.5,20.2,0.49,5.61
2024-07-15T08:07:31+00:00,59.4792709,24.8144737,331.26,339.57,2.61,2.56,476662,5.77,-58.93,10.6,20.2,0.09,5.91
2024-07-15T08:07:32+00:00,59.4792931,24.8144557,331.65,336.69,2.68,2.62,476665,5.22,-59.76,10.5,20.2,0.87,7.29
2024-07-15T08:07:33+00:00,59.4793161,24.8144353,333.4,333.76,2.5,2.59,476667,4.99,-60.07,10.5,20.2,0.78,8.19
2024-07-15T08:07:34+00:00,59.4793394,24.8144182,333.6,340.04,2.6,2.7,476670,4.99,-59.74,10.5,20.2,-0.05,8.63
2024-07-15T08:07:35+00:00,59.4793621,24.8144019,334.56,340.0,2.73,2.66,476672,4.99,-60.35,10.3,20.2,1.94,10.04
2024-07-15T08:07:36+00:00,59.4793842,24.8143873,335.38,342.51,2.76,2.65,476675,4.98,-60.88,10.6,20.2,1.2,11.41
2024-07-15T08:07:37+00:00,59.4794077,24.8143736,335.05,341.06,2.78,2.67,476678,5.02,-60.84,10.6,20.2,-0.13,10.78
2024-07-15T08:07:38+00:00,59.4794313,24.8143579,335.54,340.15,2.88,2.76,476681,5.64,-62.47,10.5,20.2,1.06,10.26
2024-07-15T08:07:39+00:00,59.4794563,24.8143415,334.72,340.83,2.76,2.89,476684,6.23,-62.63,10.5,20.2,-0.09,10.29
2024-07-15T08:07:40+00:00,59.47948,24.8143244,337.4,339.11,2.99,2.76,476687,6.22,-64.62,10.5,20.2,2.29,11.4
2024-07-15T08:07:41+00:00,59.4795041,24.8143069,338.54,341.3,2.84,2.84,476689,6.21,-65.17,10.6,20.2,0.33,11.92
2024-07-15T08:07:42+00:00,59.4795299,24.814296,335.9,348.79,3,3.03,476692,6.22,-66.78,10.5,20.2,0.87,11.52
2024-07-15T08:07:43+00:00,59.4795574,24.8142859,331.54,349.48,3.03,3.09,476695,6.21,-66.71,10.5,20.2,1.59,13.1
2024-07-15T08:07:44+00:00,59.4795839,24.8142741,327.89,345.41,3.01,3.02,476698,6.21,-64.82,10.6,20.2,1.61,14.6
2024-07-15T08:07:45+00:00,59.4796089,24.8142558,325.77,335.23,3,3.05,476701,6.28,-62.49,10.8,20.2,-0.79,14.85
2024-07-15T08:07:46+00:00,59.4796313,24.8142281,326.57,327.11,2.95,2.95,476704,7.47,-62.45,10.6,20.2,1.98,14.0
2024-07-15T08:07:47+00:00,59.4796558,24.8142013,324.06,335.83,2.92,3.18,476707,7.7,-61.48,10.6,20.2,0.53,13.19
2024-07-15T08:07:48+00:00,59.4796816,24.8141787,320.56,333.74,3.15,3.14,476710,7.7,-60.93,10.6,20.2,2.26,12.87
2024-07-15T08:07:49+00:00,59.4797055,24.8141526,317.59,327.93,3.17,3.07,476714,7.7,-58.55,10.8,20.2,0.52,14.15
2024-07-15T08:07:50+00:00,59.4797251,24.8141206,317.62,319.26,3.1,2.91,476717,7.73,-56.52,10.8,20.2,1.16,14.19
2024-07-15T08:07:51+00:00,59.479741,24.8140846,321.93,314.57,3.01,2.88,476720,7.77,-54.6,10.8,20.2,0.41,13.75
2024-07-15T08:07:52+00:00,59.4797606,24.8140501,325.62,322.25,3,2.96,476723,7.96,-54.06,10.8,20.2,0.76,12.55
2024-07-15T08:07:53+00:00,59.4797862,24.8140193,327.1,330.06,3,3.06,476726,8.21,-53.62,10.8,20.2,0.89,12.92
2024-07-15T08:07:54+00:00,59.4798109,24.8139911,328.85,331.06,3.16,3.18,476729,7.77,-53.93,10.8,20.2,1.25,14.56
2024-07-15T08:07:55+00:00,59.4798366,24.8139685,329.47,334.41,3.19,3.06,476732,7.42,-54.39,10.9,20.2,1.77,16.57
2024-07-15T08:07:56+00:00,59.4798618,24.8139439,330.32,335.14,3.28,3.2,476735,7.31,-54.72,10.9,20.2,-0.05,17.21
2024-07-15T08:07:57+00:00,59.4798866,24.8139183,331.98,331.73,3.44,3.16,476738,7.34,-55.87,10.9,20.2,0.83,14.93
2024-07-15T08:07:58+00:00,59.4799117,24.813889,334.4,329.71,3.25,3.16,476742,7.34,-56.28,10.9,20.2,0.56,11.6
2024-07-15T08:07:59+00:00,59.4799376,24.813863,336.42,336.66,3.29,3.28,476745,7.3,-57.55,10.8,20.2,0.44,9.29
2024-07-15T08:08:00+00:00,59.4799656,24.8138458,336.42,343.34,3.44,3.3,476749,7.27,-57.95,10.9,20.2,0.45,9.63
2024-07-15T08:08:01+00:00,59.479995,24.8138293,336.61,342.94,3.42,3.28,476752,6.55,-57.07,10.9,20.2,0.7,12.36
2024-07-15T08:08:02+00:00,59.4800223,24.8138102,338.46,341.01,3.28,3.27,476755,6.22,-57.98,11.1,20.2,1.23,14.08
2024-07-15T08:08:03+00:00,59.4800499,24.8137917,340.84,339.83,3.19,3.27,476758,6.26,-59.07,11.1,20.2,-0.19,14.34
2024-07-15T08:08:04+00:00,59.4800768,24.8137712,344.41,340.18,3.33,3.32,476762,6.77,-61.04,11.0,20.2,1.23,13.53
2024-07-15T08:08:05+00:00,59.4801054,24.8137531,346.98,344.06,3.32,3.31,476765,6.96,-60.91,10.9,20.2,0.4,11.37
2024-07-15T08:08:06+00:00,59.4801337,24.8137375,351.14,345.73,3.29,3.3,476768,6.91,-61.31,10.9,20.2,0.68,7.66
2024-07-15T08:08:07+00:00,59.480163,24.8137238,355.23,348.58,3.28,3.25,476771,6.53,-61.88,10.9,20.2,-0.38,4.11
2024-07-15T08:08:08+00:00,59.4801919,24.8137185,358.23,357.97,3.26,3.18,476775,5.55,-63.82,11.0,20.2,0.72,2.37
2024-07-15T08:08:09+00:00,59.4802211,24.8137239,358.51,5.08,3.3,3.22,476778,4.96,-62.51,11.1,20.2,-1.03,2.17
