UTC,LAT,LONG,HDT,COG,STW,SOG,LOG,AWS,AWA,DPT,SEA,PITCH,ROLL
2024-06-11T15:12:09+00:00,59.4667802,24.8305276,318.05,326.82,2.12,2.17,87232,5.12,-30.47,3.4,18.2,1.19,2.27
2024-06-11T15:12:10+00:00,59.4667958,24.8305054,316.31,325.6,2.18,2.16,87234,5.13,-30.1,3.4,18.2,1.5,2.95
2024-06-11T15:12:11+00:00,59.4668121,24.830483,314.34,325.4,2.19,2.17,87236,5.11,-27.59,3.3,18.2,1.65,4.36
2024-06-11T15:12:12+00:00,59.4668255,24.8304555,312.67,322.05,2.15,2.17,87238,5.13,-24.76,3.3,18.2,1.71,4.98
2024-06-11T15:12:13+00:00,59.4668405,24.8304325,311.54,318.53,2.15,2.18,87240,5.94,-22.22,3.3,18.2,1.69,4.7
2024-06-11T15:12:14+00:00,59.4668568,24.8304067,310.81,316.83,2.15,2.17,87243,6.73,-20.51,3.3,18.2,1.66,3.72
2024-06-11T15:12:15+00:00,59.4668721,24.8303792,310.3,316.87,2.16,2.17,87245,7.22,-19.35,3.3,18.2,1.51,3.51
2024-06-11T15:12:16+00:00,59.4668861,24.8303517,309.54,318.09,2.18,2.2,87247,7.19,-17.58,3.4,18.2,1.6,3.92
2024-06-11T15:12:17+00:00,59.4669002,24.8303256,308.64,316.87,2.2,2.2,87249,6.61,-18.13,3.4,18.2,1.59,3.99
2024-06-11T15:12:18+00:00,59.4669146,24.8303005,307.63,316.67,2.27,2.2,87251,6.22,-18.06,3.5,18.2,1.52,3.71
2024-06-11T15:12:19+00:00,59.4669296,24.8302748,306.76,315.43,2.21,2.22,87253,6.01,-15.3,3.5,18.2,1.48,3.42
2024-06-11T15:12:20+00:00,59.4669425,24.8302463,305.82,314.75,2.21,2.23,87256,5.92,-13.35,3.5,18.2,1.48,3.83
2024-06-11T15:12:21+00:00,59.4669547,24.830215,304.96,314.22,2.22,2.26,87258,5.98,-13.27,3.5,18.2,1.52,4.23
2024-06-11T15:12:22+00:00,59.4669684,24.8301863,304.22,312.38,2.31,2.24,87260,6.81,-15.3,3.5,18.2,1.49,4.2
2024-06-11T15:12:23+00:00,59.4669828,24.8301586,303.88,311.37,2.3,2.24,87262,7.08,-16.51,3.5,18.2,1.5,4.2
2024-06-11T15:12:24+00:00,59.4669952,24.8301272,303.96,310.81,2.19,2.24,87265,7.54,-16.13,3.5,18.2,1.4,4.19
2024-06-11T15:12:25+00:00,59.4670067,24.830095,304.14,309.7,2.27,2.22,87267,7.84,-15.35,3.5,18.2,1.32,3.92
2024-06-11T15:12:26+00:00,59.4670198,24.8300669,304.49,310.51,2.24,2.23,87269,7.81,-15.25,3.5,18.2,1.15,3.47
2024-06-11T15:12:27+00:00,59.4670348,24.8300402,304.8,311.12,2.22,2.23,87271,7.2,-15.68,3.5,18.2,1.13,2.92
2024-06-11T15:12:28+00:00,59.4670476,24.8300075,305.13,311.79,2.26,2.24,87274,7.05,-16.05,3.5,18.2,1.0,2.68
2024-06-11T15:12:29+00:00,59.4670608,24.8299773,305.46,313.0,2.2,2.25,87276,7.06,-16.23,3.5,18.2,1.05,2.78
2024-06-11T15:12:30+00:00,59.4670752,24.8299482,305.73,314.12,2.21,2.25,87278,7.05,-17.08,3.5,18.2,1.06,3.11
2024-06-11T15:12:31+00:00,59.4670898,24.8299177,305.72,315.06,2.2,2.24,87280,7.02,-17.54,3.5,18.2,1.11,3.56
2024-06-11T15:12:32+00:00,59.4671058,24.8298923,305.45,315.01,2.24,2.27,87282,7.01,-17.16,3.5,18.2,0.95,3.44
2024-06-11T15:12:33+00:00,59.4671214,24.8298659,305.38,313.81,2.28,2.26,87285,6.98,-16.35,3.5,18.2,0.74,2.7
2024-06-11T15:12:34+00:00,59.467136,24.8298383,305.31,314.2,2.25,2.25,87287,7,-14.59,3.5,18.2,0.77,2.73
2024-06-11T15:12:35+00:00,59.4671498,24.8298095,305.08,316.47,2.34,2.27,87289,6.96,-13.09,3.5,18.2,0.89,3.72
2024-06-11T15:12:36+00:00,59.4671644,24.8297807,304.65,315.95,2.3,2.28,87291,6.57,-13.8,3.5,18.2,0.94,4.36
2024-06-11T15:12:37+00:00,59.4671787,24.8297511,304.29,314.14,2.29,2.28,87294,6.56,-16.01,3.4,18.2,0.82,3.59
2024-06-11T15:12:38+00:00,59.4671921,24.8297214,304.67,312.33,2.27,2.24,87296,6.58,-18.01,3.5,18.2,0.77,2.88
2024-06-11T15:12:39+00:00,59.4672052,24.82969,305.44,312.51,2.24,2.26,87298,6.58,-18.3,3.5,18.2,0.65,2.63
2024-06-11T15:12:40+00:00,59.4672209,24.8296641,306.09,314.19,2.36,2.25,87300,6.62,-18.55,3.5,18.2,0.64,2.93
2024-06-11T15:12:41+00:00,59.4672368,24.8296381,306.53,316.74,2.36,2.24,87303,6.66,-18.95,3.6,18.2,0.66,3.89
2024-06-11T15:12:42+00:00,59.4672509,24.8296102,306.58,317.4,2.34,2.26,87305,6.89,-19.98,3.6,18.2,0.68,4.54
2024-06-11T15:12:43+00:00,59.467266,24.8295845,305.83,318.77,2.36,2.28,87307,6.85,-21.12,3.6,18.2,0.6,4.33
2024-06-11T15:12:44+00:00,59.4672819,24.8295564,305.07,317.65,2.33,2.3,87310,6.41,-20.93,3.6,18.2,0.57,3.74
2024-06-11T15:12:45+00:00,59.4672969,24.8295278,305.11,315.44,2.29,2.28,87312,6.16,-19.05,3.6,18.2,0.57,3.88
2024-06-11T15:12:46+00:00,59.4673114,24.8294988,305.6,315.21,2.33,2.26,87314,6.22,-18.76,3.6,18.2,0.57,4.26
2024-06-11T15:12:47+00:00,59.4673257,24.8294703,306.23,315.48,2.26,2.25,87317,7.11,-18.91,3.6,18.2,0.58,4.38
2024-06-11T15:12:48+00:00,59.4673398,24.8294428,306.64,316.84,2.3,2.24,87319,7.2,-19.39,3.6,18.2,0.71,4.25
2024-06-11T15:12:49+00:00,59.467355,24.8294161,306.72,316.83,2.37,2.27,87321,7.3,-19.82,3.7,18.2,0.62,3.96
2024-06-11T15:12:50+00:00,59.4673704,24.8293896,306.64,318.01,2.25,2.24,87323,7.32,-19.98,3.7,18.2,0.77,4.01
2024-06-11T15:12:51+00:00,59.4673867,24.8293605,306.7,317.11,2.26,2.25,87326,7.31,-20.08,3.7,18.2,0.72,3.86
2024-06-11T15:12:52+00:00,59.4674024,24.8293327,306.88,317.2,2.25,2.21,87328,7.32,-20.07,3.7,18.2,0.67,3.31
2024-06-11T15:12:53+00:00,59.4674167,24.8293037,307.07,318.43,2.29,2.24,87330,7.33,-20.47,3.7,18.2,0.6,3.24
2024-06-11T15:12:54+00:00,59.4674313,24.8292776,306.92,319.41,2.19,2.23,87332,7.32,-21.03,3.7,18.2,0.61,3.43
2024-06-11T15:12:55+00:00,59.4674472,24.8292532,306.85,318.75,2.26,2.22,87335,7.3,-20.72,3.7,18.2,0.6,3.56
2024-06-11T15:12:56+00:00,59.4674621,24.8292275,306.68,318.7,2.28,2.23,87337,7.26,-20.96,3.7,18.2,0.52,3.56
2024-06-11T15:12:57+00:00,59.4674764,24.8292014,306.07,319.7,2.3,2.24,87339,6.65,-19.51,3.8,18.2,0.48,3.69
2024-06-11T15:12:58+00:00,59.4674914,24.8291745,305.01,319.81,2.24,2.24,87341,6.49,-19.18,3.8,18.2,0.45,3.72
2024-06-11T15:12:59+00:00,59.4675059,24.8291475,304.32,318.45,2.26,2.24,87344,6.51,-19.18,3.8,18.2,0.49,4.53
2024-06-11T15:13:00+00:00,59.4675195,24.8291208,304.45,315.52,2.23,2.21,87346,6.54,-19.54,3.8,18.2,0.64,5.06
2024-06-11T15:13:01+00:00,59.4675336,24.8290934,304.88,314.61,2.29,2.21,87348,6.95,-20.07,3.8,18.2,0.62,4.82
2024-06-11T15:13:02+00:00,59.4675483,24.8290663,304.36,317.5,2.27,2.26,87350,7.33,-20.81,3.8,18.2,0.44,3.58
2024-06-11T15:13:03+00:00,59.4675625,24.8290388,303.73,317.22,2.26,2.23,87353,7.37,-21.14,3.8,18.2,0.45,3.11
2024-06-11T15:13:04+00:00,59.4675769,24.8290099,303.36,316.08,2.19,2.23,87355,7.35,-20.96,3.8,18.2,0.4,3.05
2024-06-11T15:13:05+00:00,59.4675911,24.8289818,303.21,315.4,2.17,2.23,87357,7.33,-21.2,3.8,18.1,0.48,3.44
2024-06-11T15:13:06+00:00,59.4676055,24.8289541,303.17,314.94,2.27,2.23,87359,7.31,-20.71,3.8,18.1,0.46,3.6
2024-06-11T15:13:07+00:00,59.46762,24.8289261,303.42,313.99,2.29,2.22,87361,6.79,-20.04,3.8,18.1,0.44,3.19
2024-06-11T15:13:08+00:00,59.4676338,24.8288979,303.77,314.26,2.22,2.21,87364,6.81,-19.58,3.8,18.1,0.39,3.09
2024-06-11T15:13:09+00:00,59.4676484,24.8288711,303.5,317.01,2.21,2.26,87366,6.84,-19.72,3.8,18.1,0.49,3.87
2024-06-11T15:13:10+00:00,59.4676631,24.8288448,302.76,317.22,2.14,2.19,87368,7.02,-19.62,3.8,18.1,0.53,4.94
2024-06-11T15:13:11+00:00,59.4676786,24.8288178,301.9,315.75,2.22,2.18,87370,7.37,-19.63,3.8,18.1,0.5,4.62
2024-06-11T15:13:12+00:00,59.4676902,24.8287971,300.89,315.23,2.08,2.12,87372,7.36,-20.05,3.8,18.1,0.37,3.64
2024-06-11T15:13:13+00:00,59.467704,24.8287668,299.97,314.39,1.98,2.06,87374,7.35,-19.93,3.8,18.1,0.35,3.44
2024-06-11T15:13:14+00:00,59.4677171,24.8287384,299.02,315.15,1.92,2.05,87376,7.33,-18.97,3.8,18.1,0.36,3.89
2024-06-11T15:13:15+00:00,59.4677307,24.8287129,296.99,316.62,1.93,2.01,87378,7.29,-18.19,3.8,18.1,0.44,3.76
2024-06-11T15:13:16+00:00,59.4677438,24.8286884,293.59,316.94,1.89,2.01,87380,6.96,-16.99,3.8,18.1,0.36,3.51
2024-06-11T15:13:17+00:00,59.4677567,24.828663,289.86,314.08,1.91,2,87382,6.99,-15.47,3.8,18.1,0.49,3.98
2024-06-11T15:13:18+00:00,59.4677685,24.8286377,286.46,309.81,1.78,1.93,87384,6.98,-14.84,3.8,18.1,0.62,4.76
2024-06-11T15:13:19+00:00,59.4677784,24.8286108,283.75,303.55,1.7,1.86,87385,6.99,-14.01,3.8,18.1,0.57,4.42
2024-06-11T15:13:20+00:00,59.4677866,24.8285839,281.58,300.1,1.64,1.79,87387,7,-13.18,3.8,18.1,0.52,3.54
2024-06-11T15:13:21+00:00,59.4677946,24.8285577,279.72,297.73,1.7,1.76,87389,7.01,-11.73,3.8,18.1,0.38,3.13
2024-06-11T15:13:22+00:00,59.4678021,24.8285363,277.88,297.02,1.6,1.72,87390,7.03,-10.48,3.8,18.1,0.55,3.24
2024-06-11T15:13:23+00:00,59.4678087,24.8285107,276.05,295.15,1.64,1.72,87392,7.06,-9.72,3.8,18.1,0.5,3.36
2024-06-11T15:13:24+00:00,59.4678149,24.828484,274.36,292.78,1.61,1.67,87393,7.2,-8.17,3.8,18.1,0.48,3.34
2024-06-11T15:13:25+00:00,59.46782,24.8284575,273.36,288.3,1.64,1.63,87395,7.17,-7.15,3.8,18.1,0.51,3.27
2024-06-11T15:13:26+00:00,59.467824,24.8284285,272.7,287.33,1.56,1.61,87397,7.14,-5.6,3.8,18.1,0.52,3.24
2024-06-11T15:13:27+00:00,59.467828,24.8284015,272.4,285.48,1.5,1.57,87398,6.41,-5.0,3.8,18.1,0.41,2.88
2024-06-11T15:13:28+00:00,59.467832,24.8283757,272.1,285.38,1.56,1.55,87400,6.1,-3.24,3.8,18.1,0.53,2.8
2024-06-11T15:13:29+00:00,59.4678361,24.8283497,271.51,286.75,1.57,1.52,87401,6.12,-1.93,3.8,18.1,0.5,3.39
2024-06-11T15:13:30+00:00,59.4678398,24.828323,270.83,286.4,1.49,1.51,87403,6.14,-1.05,3.8,18.1,0.52,3.78
2024-06-11T15:13:31+00:00,59.4678434,24.8282965,270.21,283.94,1.5,1.49,87404,6.17,-0.62,3.8,18.1,0.53,3.56
2024-06-11T15:13:32+00:00,59.4678463,24.8282702,269.74,283.54,1.46,1.47,87406,6.34,-0.35,3.8,18.1,0.51,3.24
2024-06-11T15:13:33+00:00,59.467849,24.8282448,269.35,284.1,1.46,1.41,87407,6.33,-0.14,3.8,18.1,0.45,2.99
2024-06-11T15:13:34+00:00,59.4678519,24.8282199,268.91,282.61,1.4,1.43,87408,6.31,0.72,3.8,18.1,0.47,2.91
2024-06-11T15:13:35+00:00,59.4678548,24.8281953,268.44,283.69,1.36,1.42,87410,6.28,0.68,3.8,18.1,0.34,3.08
2024-06-11T15:13:36+00:00,59.4678568,24.8281707,268.17,282.02,1.32,1.38,87411,6.05,-0.42,3.8,18.1,0.57,3.26
2024-06-11T15:13:37+00:00,59.4678593,24.828147,268.01,281.57,1.35,1.35,87412,5.87,-0.71,3.8,18.1,0.47,3.15
2024-06-11T15:13:38+00:00,59.4678614,24.8281233,268.03,280.21,1.33,1.29,87414,5.88,-0.82,3.8,18.1,0.47,2.86
2024-06-11T15:13:39+00:00,59.4678636,24.8281001,268.02,280.81,1.31,1.3,87415,5.87,-1.06,3.8,18.1,0.41,2.72
2024-06-11T15:13:40+00:00,59.4678657,24.8280777,267.92,279.83,1.25,1.29,87416,5.84,-1.94,3.8,18.1,0.33,2.62
2024-06-11T15:13:41+00:00,59.4678677,24.8280557,267.85,280.76,1.26,1.24,87418,5.8,-2.49,3.8,18.1,0.29,2.6
2024-06-11T15:13:42+00:00,59.46787,24.8280347,267.9,278.8,1.27,1.26,87419,5.59,-1.79,3.8,18.1,0.45,2.91
2024-06-11T15:13:43+00:00,59.4678721,24.8280147,268.07,279.94,1.21,1.21,87420,5.43,-0.69,3.8,18.1,0.24,3.29
2024-06-11T15:13:44+00:00,59.4678741,24.8279936,268.07,279.33,1.22,1.25,87421,5.42,-0.72,3.8,18.1,0.38,2.75
2024-06-11T15:13:45+00:00,59.4678755,24.8279723,268.26,278.5,1.17,1.18,87422,5.4,-1.45,3.8,18.1,0.44,2.87
2024-06-11T15:13:46+00:00,59.4678764,24.8279512,268.63,276.12,1.25,1.2,87424,5.42,-2.97,3.8,18.1,0.21,1.57
2024-06-11T15:13:47+00:00,59.4678789,24.827931,268.87,280.04,1.14,1.19,87425,5.45,-4.42,3.8,18.1,0.29,1.27
2024-06-11T15:13:48+00:00,59.4678814,24.82791,269.05,282.17,1.17,1.21,87426,5.46,-3.13,3.8,18.0,0.39,2.57
2024-06-11T15:13:49+00:00,59.4678836,24.8278891,269.06,280.45,1.32,1.31,87427,5.47,-2.27,3.8,18.0,0.73,2.96
2024-06-11T15:13:50+00:00,59.4678855,24.827865,269.51,278.96,1.37,1.4,87428,5.49,-2.21,3.8,18.1,0.45,2.15
2024-06-11T15:13:51+00:00,59.4678867,24.8278387,270.34,278.14,1.5,1.48,87430,5.54,-2.53,3.8,18.1,0.57,1.52
2024-06-11T15:13:52+00:00,59.4678883,24.8278112,271.42,279.5,1.58,1.57,87431,6.67,-2.63,3.8,18.0,0.64,2.1
2024-06-11T15:13:53+00:00,59.4678909,24.8277817,272.39,280.22,1.64,1.61,87433,6.99,-2.41,3.7,18.0,0.73,2.45
2024-06-11T15:13:54+00:00,59.4678935,24.8277518,273.51,280.99,1.72,1.7,87435,6.97,-2.49,3.6,18.0,0.71,2.49
2024-06-11T15:13:55+00:00,59.4678965,24.827721,274.81,281.44,1.8,1.73,87436,6.93,-2.1,3.6,18.0,0.62,2.14
2024-06-11T15:13:56+00:00,59.467899,24.8276884,276.13,282.51,1.82,1.84,87438,6.91,-1.87,3.6,18.0,0.65,1.4
2024-06-11T15:13:57+00:00,59.4679035,24.8276567,277.37,285.68,1.9,1.9,87440,6.8,-3.09,3.6,18.0,0.72,1.98
2024-06-11T15:13:58+00:00,59.4679085,24.8276235,278.3,288.25,1.96,1.97,87442,6.82,-4.42,3.6,18.0,0.92,3.15
2024-06-11T15:13:59+00:00,59.4679138,24.8275892,279.14,289.42,2,2.02,87444,6.8,-5.48,3.7,18.0,0.89,3.82
2024-06-11T15:14:00+00:00,59.4679203,24.8275547,279.87,289.34,2.11,2.08,87446,6.78,-6.92,3.7,18.0,0.98,4.2
2024-06-11T15:14:01+00:00,59.4679278,24.8275202,280.71,290.15,2.21,2.13,87448,6.74,-7.67,3.7,18.0,0.99,4.78
2024-06-11T15:14:02+00:00,59.4679353,24.827485,281.41,290.67,2.2,2.17,87450,6.1,-7.61,3.8,18.0,1.11,4.47
2024-06-11T15:14:03+00:00,59.4679417,24.8274485,282.19,290.75,2.24,2.21,87453,6.12,-8.47,3.9,18.0,0.94,3.95
2024-06-11T15:14:04+00:00,59.467949,24.8274118,283.1,291.1,2.25,2.24,87455,6.16,-8.08,4.0,18.0,0.97,4.27
2024-06-11T15:14:05+00:00,59.4679561,24.827375,284.79,289.46,2.33,2.26,87457,6.78,-7.4,4,18.0,1.05,4.68
2024-06-11T15:14:06+00:00,59.4679633,24.8273367,287.39,290.94,2.32,2.3,87459,6.9,-7.01,4.0,18.0,0.93,4.68
2024-06-11T15:14:07+00:00,59.4679707,24.8272982,290.6,292.88,2.43,2.32,87462,6.88,-8.0,3.9,18.0,0.97,3.96
2024-06-11T15:14:08+00:00,59.4679806,24.8272611,292.21,300.46,2.31,2.37,87464,6.86,-8.94,4.0,18.0,0.84,3.55
2024-06-11T15:14:09+00:00,59.4679928,24.8272254,292.03,305.08,2.39,2.45,87466,6.85,-9.52,4,18.0,1.01,4.14
2024-06-11T15:14:10+00:00,59.4680055,24.8271915,290.91,308.46,2.3,2.42,87469,6.85,-9.49,4,18.0,1.09,6.28
2024-06-11T15:14:11+00:00,59.468019,24.8271573,288.26,307.88,2.36,2.39,87471,6.87,-9.82,4.0,18.0,1.16,7.25
2024-06-11T15:14:12+00:00,59.4680301,24.8271233,285.95,302.7,2.28,2.31,87473,6.9,-10.49,3.9,18.0,1.02,6.59
2024-06-11T15:14:13+00:00,59.4680399,24.8270891,284.51,298.65,2.29,2.22,87476,7.24,-9.46,3.9,18.0,1.04,5.8
2024-06-11T15:14:14+00:00,59.4680485,24.827054,284.18,295.61,2.25,2.15,87478,7.41,-10.19,3.9,18.0,1.0,4.73
2024-06-11T15:14:15+00:00,59.4680563,24.8270203,284.29,294.74,2.09,2.09,87480,7.4,-11.12,3.9,18.0,0.81,4.27
2024-06-11T15:14:16+00:00,59.4680642,24.8269882,284.72,296.43,2,2.03,87482,7.37,-11.32,3.9,18.0,0.8,5.0
2024-06-11T15:14:17+00:00,59.4680734,24.8269576,284.98,298.14,1.98,2,87484,7.35,-11.03,3.9,18.0,0.99,6.48
2024-06-11T15:14:18+00:00,59.4680828,24.8269262,284.86,297.94,2.03,1.97,87486,7.37,-10.63,3.9,18.0,1.09,6.65
2024-06-11T15:14:19+00:00,59.468091,24.8268954,285.09,295.92,1.96,1.91,87488,7.4,-10.9,3.9,18.0,0.87,5.7
2024-06-11T15:14:20+00:00,59.4680975,24.8268647,286.83,292.71,1.9,1.84,87490,7.43,-11.26,4.0,18.0,0.84,5.23
2024-06-11T15:14:21+00:00,59.4681019,24.8268352,290.52,290.13,1.79,1.83,87492,7.48,-10.97,4.0,18.0,0.93,5.16
2024-06-11T15:14:22+00:00,59.4681081,24.8268045,295.12,294.28,2,1.94,87494,7.46,-11.69,4.0,18.0,1.19,5.79
2024-06-11T15:14:23+00:00,59.4681171,24.8267737,299.54,300.33,2.09,2.03,87496,7.46,-12.31,4.0,18.0,1.24,7.12
2024-06-11T15:14:24+00:00,59.4681278,24.8267413,303.56,306.27,2.13,2.15,87498,7.47,-14.0,3.9,18.0,1.39,8.07
2024-06-11T15:14:25+00:00,59.4681405,24.8267091,307.47,310.96,2.36,2.27,87500,7.47,-15.83,3.9,18.0,1.36,9.14
2024-06-11T15:14:26+00:00,59.4681558,24.82668,310.85,317.06,2.35,2.36,87502,7.45,-18.13,3.9,18.0,1.55,10.17
2024-06-11T15:14:27+00:00,59.4681744,24.8266548,313.12,321.79,2.46,2.5,87505,7.42,-20.16,3.9,18.0,1.82,11.34
2024-06-11T15:14:28+00:00,59.4681947,24.8266283,314.48,325.94,2.63,2.63,87507,7.4,-21.98,3.9,18.0,1.8,11.85
2024-06-11T15:14:29+00:00,59.4682165,24.8266047,315.18,326.94,2.77,2.73,87510,7.41,-26.77,3.9,18.0,1.87,12.04
2024-06-11T15:14:30+00:00,59.468238,24.8265794,316.34,326.5,2.83,2.81,87513,7.44,-29.12,3.9,18.0,1.8,12.04
2024-06-11T15:14:31+00:00,59.4682598,24.8265522,317.61,327.19,2.89,2.89,87516,7.45,-31.95,3.9,18.0,1.83,11.71
2024-06-11T15:14:32+00:00,59.4682822,24.8265223,318.87,328.45,2.92,2.96,87518,7.79,-33.35,3.9,18.0,1.89,11.11
2024-06-11T15:14:33+00:00,59.4683052,24.8264955,319.06,331.74,2.95,3.05,87521,7.96,-34.84,3.9,18.0,1.82,10.79
2024-06-11T15:14:34+00:00,59.4683296,24.8264717,318.35,333.55,3.02,3.14,87524,7.93,-34.69,3.9,18.0,1.89,12.0
2024-06-11T15:14:35+00:00,59.4683541,24.8264462,317.41,332.21,3.2,3.19,87527,7.9,-33.99,3.9,18.0,2.03,13.09
2024-06-11T15:14:36+00:00,59.468379,24.8264192,315.45,331.44,3.22,3.24,87531,7.88,-34.2,3.9,18.0,1.86,11.91
2024-06-11T15:14:37+00:00,59.4684032,24.8263917,313.65,327.25,3.33,3.23,87534,7.89,-34.54,3.9,18.0,1.75,9.68
2024-06-11T15:14:38+00:00,59.4684264,24.8263567,313.12,324.95,3.35,3.23,87537,7.9,-34.66,3.9,18.0,1.51,8.71
2024-06-11T15:14:39+00:00,59.4684492,24.8263217,313.32,324.14,3.35,3.23,87541,7.87,-33.82,3.9,18.0,1.71,9.45
2024-06-11T15:14:40+00:00,59.468473,24.826288,313.16,325.14,3.33,3.24,87544,7.84,-32.74,3.9,18.0,1.75,10.17
2024-06-11T15:14:41+00:00,59.4684987,24.8262583,311.8,326.9,3.32,3.32,87547,7.58,-31.47,3.9,18.0,1.66,11.06
2024-06-11T15:14:42+00:00,59.4685241,24.8262274,309.83,325.73,3.44,3.36,87550,7.62,-29.84,3.9,18.0,1.97,12.32
2024-06-11T15:14:43+00:00,59.4685477,24.8261927,307.65,322.76,3.46,3.35,87554,8.32,-28.74,3.9,18.0,1.89,11.88
2024-06-11T15:14:44+00:00,59.4685711,24.8261572,305.39,320.28,3.43,3.36,87557,8.82,-28.7,4.0,18.0,1.71,10.64
2024-06-11T15:14:45+00:00,59.4685943,24.8261169,303.26,318.19,3.41,3.38,87561,8.81,-28.97,4.0,18.0,1.7,10.12
2024-06-11T15:14:46+00:00,59.468615,24.8260736,301.46,315.68,3.41,3.36,87564,8.81,-28.18,4,18.0,1.74,10.75
2024-06-11T15:14:47+00:00,59.4686351,24.8260301,299.93,313.19,3.31,3.36,87568,8.83,-27.79,4,18.0,1.69,10.57
2024-06-11T15:14:48+00:00,59.4686546,24.8259853,298.64,311.21,3.43,3.34,87571,8.86,-27.63,4.0,18.0,1.64,9.85
2024-06-11T15:14:49+00:00,59.4686741,24.8259395,297.46,310.54,3.47,3.35,87574,8.87,-26.89,4.1,18.0,1.67,10.19
