UTC,LAT,LONG,HDT,COG,STW,SOG,LOG,AWS,AWA,DPT,SEA,PITCH,ROLL
2024-06-26T15:30:25+00:00,59.4773229,24.8090505,39.96,40.7,3.4,3.39,371942,6.26,-82.21,16.6,19.7,0.46,7.06
2024-06-26T15:30:26+00:00,59.4773457,24.8090895,42.38,40.34,3.29,3.35,371945,5.46,-82.83,16.6,19.7,0.89,8.24
2024-06-26T15:30:27+00:00,59.4773683,24.8091278,43.7,41.67,3.45,3.32,371949,5.33,-83.54,16.5,19.7,0.03,6.81
2024-06-26T15:30:28+00:00,59.4773885,24.8091713,43.49,49.96,3.19,3.39,371952,5.36,-84.43,16.5,19.7,-0.11,7.04
2024-06-26T15:30:29+00:00,59.4774084,24.8092151,43.08,46.14,3.3,3.32,371955,5.36,-86.17,16.5,19.7,1.16,6.93
2024-06-26T15:30:30+00:00,59.4774296,24.8092557,42.91,43.28,3.29,3.28,371958,5.35,-86.77,16.4,19.7,0.24,6.47
2024-06-26T15:30:31+00:00,59.4774508,24.8092964,41.28,46.64,3.34,3.33,371962,5.37,-86.24,16.3,19.7,-0.85,7.68
2024-06-26T15:30:32+00:00,59.4774716,24.8093396,39.3,46.89,3.26,3.35,371965,5.36,-86.29,16.2,19.7,0.55,9.97
2024-06-26T15:30:33+00:00,59.4774931,24.8093824,38.82,42.81,3.33,3.39,371968,5.34,-87.06,16.2,19.7,0.69,10.43
2024-06-26T15:30:34+00:00,59.4775146,24.8094218,39.11,40.34,3.29,3.3,371971,5.37,-87.78,16.2,19.7,0.84,8.03
2024-06-26T15:30:35+00:00,59.4775355,24.8094637,35.99,45.36,3.33,3.38,371975,6.16,-86.88,16.1,19.7,-0.21,8.16
2024-06-26T15:30:36+00:00,59.4775583,24.8095006,34.27,39.47,3.34,3.23,371978,6.14,-87.55,16.0,19.7,1.74,10.68
2024-06-26T15:30:37+00:00,59.4775812,24.8095398,31.23,37.54,3.24,3.43,371981,6.12,-85.54,16,19.7,-0.95,11.99
2024-06-26T15:30:38+00:00,59.477604,24.8095753,29.89,37.56,3.42,3.3,371984,6.15,-86.14,15.9,19.7,1.28,12.67
2024-06-26T15:30:39+00:00,59.4776289,24.8096118,27.6,32.88,3.34,3.49,371988,6.19,-84.01,16.0,19.7,-0.32,12.23
2024-06-26T15:30:40+00:00,59.477655,24.8096382,28.85,28.99,3.47,3.39,371991,6.7,-83.81,15.9,19.7,1.11,11.04
2024-06-26T15:30:41+00:00,59.4776823,24.8096688,28.7,28.33,3.5,3.4,371995,6.72,-81.34,15.9,19.7,0.41,9.84
2024-06-26T15:30:42+00:00,59.4777092,24.8096984,29.09,28.17,3.42,3.47,371998,6.71,-80.08,15.7,19.7,0.12,10.06
2024-06-26T15:30:43+00:00,59.4777362,24.8097273,30.05,29.42,3.49,3.37,372002,6.68,-78.79,15.6,19.7,0.93,10.01
2024-06-26T15:30:44+00:00,59.4777616,24.8097574,33.5,28.81,3.21,3.36,372005,5.87,-77.31,15.7,19.7,0.96,8.94
2024-06-26T15:30:45+00:00,59.4777887,24.809781,37.98,28.77,3.34,3.22,372008,5.77,-78.43,15.7,19.7,0.46,4.42
2024-06-26T15:30:46+00:00,59.4778136,24.8098147,38.81,38.23,3.32,3.16,372012,5.79,-78.37,15.6,19.7,-0.85,3.19
2024-06-26T15:30:47+00:00,59.4778361,24.8098489,40.61,39.84,3.23,3.23,372015,5.73,-82.41,15.4,19.7,0.18,5.23
2024-06-26T15:30:48+00:00,59.4778594,24.8098861,40.7,43.36,3.45,3.29,372018,4.56,-82.26,15.4,19.7,-0.91,6.43
2024-06-26T15:30:49+00:00,59.4778812,24.8099281,39.56,46.76,3.4,3.4,372022,4.33,-83.78,15.3,19.7,0.31,7.56
2024-06-26T15:30:50+00:00,59.4779027,24.8099686,39.02,42.77,3.16,3.24,372025,4.34,-86.96,15.4,19.7,2.39,7.0
2024-06-26T15:30:51+00:00,59.4779228,24.8100004,40.15,38.02,3.22,3.07,372028,4.39,-85.83,15.3,19.7,-0.42,5.44
2024-06-26T15:30:52+00:00,59.4779445,24.8100341,38.7,41.89,3.36,3.13,372031,5.01,-86.49,15.2,19.7,-1.01,5.12
2024-06-26T15:30:53+00:00,59.4779636,24.8100762,35.89,46.37,3.14,3.28,372034,5.02,-85.18,15.1,19.7,-0.25,7.62
2024-06-26T15:30:54+00:00,59.477983,24.8101178,32.64,45.26,3.19,3.22,372038,5.02,-83.04,15.1,19.7,1.66,7.92
2024-06-26T15:30:55+00:00,59.4780029,24.8101625,24.98,45.2,2.96,3.46,372041,5.05,-80.68,15.1,19.7,-0.04,7.55
2024-06-26T15:30:56+00:00,59.4780245,24.8102005,15.8,39.26,3.03,3.35,372044,5.09,-79.67,15.1,19.7,1.03,9.08
2024-06-26T15:30:57+00:00,59.4780512,24.8102334,4.51,30.64,2.86,3.4,372047,5.89,-74.23,15.0,19.7,1.36,11.76
2024-06-26T15:30:58+00:00,59.4780799,24.8102566,351.52,22.14,2.59,3.51,372049,5.88,-70.66,15.0,19.7,1.7,12.98
2024-06-26T15:30:59+00:00,59.4781097,24.8102703,339.54,10.02,2.62,3.17,372052,7.43,-58.0,15.0,19.7,3.06,11.48
2024-06-26T15:31:00+00:00,59.4781362,24.8102758,326.19,356.45,2.2,3.21,372054,8.78,-48.01,15.1,19.7,-0.15,8.84
2024-06-26T15:31:01+00:00,59.4781613,24.8102636,313.89,341.95,2.31,2.9,372056,9.18,-42.95,15.0,19.7,2.61,5.57
2024-06-26T15:31:02+00:00,59.4781837,24.8102409,302.03,329.57,1.95,2.64,372058,8.89,-32.85,15.0,19.7,2.55,5.38
2024-06-26T15:31:03+00:00,59.478202,24.8102149,290.48,319.9,1.82,2.68,372060,7.91,-20.52,15.1,19.7,0.19,5.54
2024-06-26T15:31:04+00:00,59.4782153,24.8101841,279.65,310.25,1.69,2.35,372062,7.97,-12.2,15.0,19.7,1.39,5.18
2024-06-26T15:31:05+00:00,59.4782254,24.8101497,267.7,294.72,1.6,2.3,372064,7.92,-11.65,15.1,19.7,2.77,2.94
2024-06-26T15:31:06+00:00,59.478231,24.8101143,257.1,289.37,1.47,2.15,372065,7.91,-7.61,15.1,19.7,1.75,3.64
2024-06-26T15:31:07+00:00,59.4782335,24.8100781,247.15,274.19,1.53,2.09,372067,7.88,-3.47,15.1,19.7,0.43,4.25
2024-06-26T15:31:08+00:00,59.4782334,24.8100418,236.36,266.48,1.65,2.08,372068,7.85,7.72,15.1,19.7,2.82,2.54
2024-06-26T15:31:09+00:00,59.4782295,24.8100071,225.52,253.87,1.53,1.99,372070,6.98,15.74,15.2,19.7,1.34,0.75
2024-06-26T15:31:10+00:00,59.478221,24.8099777,216.89,238.46,1.6,1.92,372071,6.84,26.48,15.3,19.7,-0.21,0.37
2024-06-26T15:31:11+00:00,59.4782121,24.8099493,209.74,235.38,1.63,1.9,372073,6.84,43.28,15.3,19.7,1.4,-0.92
2024-06-26T15:31:12+00:00,59.4782016,24.8099288,204.28,208.25,1.7,1.85,372075,6.8,46.93,15.3,19.7,-0.16,-4.01
2024-06-26T15:31:13+00:00,59.4781863,24.8099149,201.32,206.85,1.71,1.9,372076,6.18,52.95,15.4,19.7,-0.03,-4.18
2024-06-26T15:31:14+00:00,59.4781716,24.8098991,200.12,209.02,1.75,1.97,372078,6.13,59.4,15.4,19.7,0.16,-1.33
2024-06-26T15:31:15+00:00,59.4781567,24.809881,198.6,204.14,2.03,2.01,372080,6.58,59.55,15.3,19.7,-0.58,-1.49
2024-06-26T15:31:16+00:00,59.4781401,24.8098682,198.15,200.86,2.05,2.14,372082,6.6,59.79,15.4,19.7,0.49,-3.61
2024-06-26T15:31:17+00:00,59.4781237,24.8098542,197.34,196.0,1.96,2.12,372084,6.58,58.47,15.6,19.7,0.6,-3.06
2024-06-26T15:31:18+00:00,59.4781068,24.8098416,198.79,202.53,2.12,2.13,372086,6.64,59.12,15.6,19.7,0.22,-0.62
2024-06-26T15:31:19+00:00,59.4780895,24.8098274,200.28,199.11,2.17,2.23,372088,8.14,58.73,15.4,19.7,-0.5,-1.35
2024-06-26T15:31:20+00:00,59.4780691,24.8098174,202.37,199.23,2.29,2.3,372090,8.09,58.12,15.5,19.7,-0.05,-4.38
2024-06-26T15:31:21+00:00,59.478048,24.8098043,204.25,201.34,2.23,2.2,372092,7.75,57.29,15.6,19.7,-0.17,-4.16
2024-06-26T15:31:22+00:00,59.4780294,24.8097866,204.73,213.31,2.3,2.3,372095,7.68,57.23,15.6,19.7,-0.73,-1.98
2024-06-26T15:31:23+00:00,59.4780116,24.8097645,205.38,212.23,2.33,2.29,372097,7.72,56.45,15.6,19.7,0.05,-2.92
2024-06-26T15:31:24+00:00,59.4779927,24.8097432,205.45,206.67,2.38,2.5,372099,7.7,55.18,15.6,19.7,-0.39,-4.38
2024-06-26T15:31:25+00:00,59.4779733,24.8097249,206.46,208.02,2.45,2.38,372102,7.7,54.3,15.7,19.7,-0.01,-3.84
2024-06-26T15:31:26+00:00,59.477955,24.8096996,207.28,220.26,2.54,2.52,372104,7.74,53.84,15.7,19.7,-0.38,-0.14
2024-06-26T15:31:27+00:00,59.4779382,24.8096718,206.0,217.91,2.59,2.43,372107,7.76,52.37,15.6,19.7,0.36,-0.53
2024-06-26T15:31:28+00:00,59.4779183,24.8096492,204.13,205.51,2.3,2.62,372109,7.7,49.76,15.8,19.7,-1.19,-3.66
2024-06-26T15:31:29+00:00,59.4778982,24.8096305,205.62,209.9,2.58,2.39,372112,6.99,49.65,15.9,19.7,0.38,-2.76
2024-06-26T15:31:30+00:00,59.4778804,24.8096023,206.2,221.67,2.54,2.57,372114,7.07,48.9,15.8,19.7,-1.0,0.34
2024-06-26T15:31:31+00:00,59.4778613,24.8095777,205.58,212.48,2.68,2.42,372117,8.27,47.66,15.7,19.7,1.17,-2.29
2024-06-26T15:31:32+00:00,59.4778406,24.8095566,206.04,206.45,2.26,2.62,372119,8.22,44.96,16.2,19.7,-2.85,-4.19
2024-06-26T15:31:33+00:00,59.477824,24.8095324,206.87,219.74,2.51,2.36,372122,8.25,46.83,16,19.7,1.64,-1.46
2024-06-26T15:31:34+00:00,59.477806,24.8095051,206.29,213.72,2.32,2.43,372124,8.25,45.58,16.0,19.7,-2.11,-1.25
2024-06-26T15:31:35+00:00,59.4777902,24.8094798,204.45,212.89,2.41,2.45,372126,8.2,46.51,16.1,19.7,1.15,-3.35
2024-06-26T15:31:36+00:00,59.4777696,24.8094614,206.91,205.14,2.44,2.33,372129,8.22,45.67,16.2,19.7,-3.34,-3.68
2024-06-26T15:31:37+00:00,59.4777512,24.8094385,207.8,217.86,2.66,2.55,372131,8.2,47.17,16.1,19.7,-0.06,-4.7
2024-06-26T15:31:38+00:00,59.4777327,24.8094127,207.79,213.24,2.56,2.4,372134,8.26,46.26,16.0,19.7,-1.46,-6.38
2024-06-26T15:31:39+00:00,59.4777138,24.8093881,208.06,213.04,2.27,2.69,372136,8.23,44.64,16.3,19.7,-3.01,-7.39
2024-06-26T15:31:40+00:00,59.4776949,24.8093646,209.66,214.07,2.57,2.42,372139,8.22,45.76,16.2,19.7,-0.61,-8.14
2024-06-26T15:31:41+00:00,59.477678,24.8093326,208.91,219.89,2.42,2.63,372141,8.24,45.93,16.3,19.7,-2.06,-7.99
2024-06-26T15:31:42+00:00,59.477661,24.8093029,209.71,217.1,2.8,2.64,372144,8.29,45.63,16.2,19.7,-2.44,-9.4
2024-06-26T15:31:43+00:00,59.4776381,24.8092819,210.46,210.64,2.53,2.75,372146,8.28,44.33,16.3,19.7,-3.2,-11.29
2024-06-26T15:31:44+00:00,59.4776189,24.809249,209.58,229.65,2.77,2.94,372149,8.23,45.59,16.5,19.8,-2.11,-9.67
2024-06-26T15:31:45+00:00,59.4776027,24.8092124,206.01,222.39,2.78,2.74,372152,7.56,47.4,16.3,19.7,-0.57,-8.22
2024-06-26T15:31:46+00:00,59.4775809,24.8091794,204.4,213.52,2.69,2.85,372155,7.5,46.73,16.5,19.7,-3.62,-7.8
2024-06-26T15:31:47+00:00,59.4775593,24.8091515,205.29,215.52,2.9,3.02,372157,7.5,46.75,16.5,19.7,-2.63,-9.56
2024-06-26T15:31:48+00:00,59.4775381,24.8091214,203.2,214.66,3.04,2.95,372160,7.53,47.1,16.5,19.7,-0.75,-11.02
2024-06-26T15:31:49+00:00,59.4775138,24.8090938,204.45,210.83,2.82,3.02,372163,7.56,46.24,16.8,19.7,-3.71,-9.77
2024-06-26T15:31:50+00:00,59.4774932,24.80906,204.72,219.76,3.1,3.02,372166,7.86,47.13,16.6,19.7,-1.4,-7.92
2024-06-26T15:31:51+00:00,59.4774699,24.8090287,205.03,212.7,3.1,3.14,372169,8.35,45.86,16.6,19.7,-2.6,-7.43
2024-06-26T15:31:52+00:00,59.477448,24.8089939,203.24,220.08,3.21,3.15,372173,8.32,45.84,16.6,19.7,-1.62,-8.15
2024-06-26T15:31:53+00:00,59.477425,24.8089601,202.66,212.71,3.13,3.3,372176,8.3,45.81,16.6,19.8,-4.12,-8.12
2024-06-26T15:31:54+00:00,59.4774017,24.8089296,202.95,215.33,3.35,3.21,372179,8.27,46.68,16.6,19.7,-1.4,-10.11
2024-06-26T15:31:55+00:00,59.4773764,24.808901,203.87,208.48,3.36,3.19,372182,8.23,45.87,16.9,19.8,-2.39,-11.25
2024-06-26T15:31:56+00:00,59.4773514,24.8088698,206.55,218.4,3.24,3.17,372185,7.99,45.38,16.9,19.8,-4.17,-10.81
2024-06-26T15:31:57+00:00,59.4773311,24.8088308,204.56,219.68,3.35,3.31,372189,8.02,46.48,16.9,19.8,-1.81,-10.56
2024-06-26T15:31:58+00:00,59.4773063,24.8088,205.53,213.63,3.22,3.2,372192,8.24,45.96,17.0,19.8,-3.49,-11.22
2024-06-26T15:31:59+00:00,59.4772831,24.8087659,206.87,221.38,3.35,3.26,372195,8.22,45.27,17.0,19.8,-3.08,-10.03
2024-06-26T15:32:00+00:00,59.4772614,24.8087256,204.8,222.22,3.36,3.37,372198,7.79,44.66,16.9,19.8,-2.52,-8.46
2024-06-26T15:32:01+00:00,59.4772387,24.8086861,203.41,220.98,3.49,3.35,372202,7.75,43.6,16.9,19.8,-2.5,-6.08
2024-06-26T15:32:02+00:00,59.4772145,24.8086484,201.48,219.2,3.28,3.41,372205,7.74,43.13,17.1,19.8,-1.64,-3.22
2024-06-26T15:32:03+00:00,59.4771891,24.8086129,197.53,217.57,3.38,3.31,372209,7.68,43.8,17.1,19.8,-0.37,-1.51
2024-06-26T15:32:04+00:00,59.4771661,24.8085811,195.89,210.56,3.05,3.21,372212,6.97,44.54,17.1,19.8,-1.27,-0.92
2024-06-26T15:32:05+00:00,59.4771406,24.808557,198.4,202.41,3.25,3.18,372215,6.8,44.33,17.1,19.8,-2.64,-3.49
2024-06-26T15:32:06+00:00,59.4771151,24.8085335,202.16,207.79,3.11,3.2,372218,6.54,45.68,17.2,19.8,-1.3,-5.6
2024-06-26T15:32:07+00:00,59.4770912,24.808505,204.19,209.12,3.23,2.97,372221,6.58,46.05,17.2,19.8,-1.39,-6.53
2024-06-26T15:32:08+00:00,59.477068,24.8084743,206.32,216.15,3.2,3.07,372224,8.1,45.26,17.3,19.8,-4.05,-7.08
2024-06-26T15:32:09+00:00,59.4770475,24.8084402,205.14,218.22,3.16,3.14,372228,8.31,44.97,17.3,19.8,-2.16,-9.21
2024-06-26T15:32:10+00:00,59.4770231,24.8084114,207.38,212.33,3.16,2.96,372231,8.33,44.05,17.4,19.8,-3.2,-10.93
2024-06-26T15:32:11+00:00,59.477001,24.8083749,206.8,218.5,3.06,3.27,372234,8.32,43.89,17.5,19.8,-3.44,-10.56
2024-06-26T15:32:12+00:00,59.4769805,24.8083405,207.02,222.35,3.16,3.13,372237,8.34,44.6,17.5,19.8,-1.95,-7.96
2024-06-26T15:32:13+00:00,59.4769587,24.8083082,207.89,217.02,3.25,2.91,372240,8.35,43.68,17.5,19.8,-2.34,-7.88
2024-06-26T15:32:14+00:00,59.4769376,24.8082694,206.48,224.61,3.12,3.13,372243,8.3,42.21,17.5,19.8,-3.76,-7.43
2024-06-26T15:32:15+00:00,59.4769178,24.8082294,202.77,222.9,3.03,3.24,372246,7.74,43.76,17.5,19.8,-2.21,-7.03
2024-06-26T15:32:16+00:00,59.4768943,24.8081977,200.47,215.62,3.15,3.18,372249,7.73,44.57,17.7,19.8,-2.35,-6.86
2024-06-26T15:32:17+00:00,59.4768713,24.8081647,199.25,216.08,3.13,3.11,372252,7.76,45.95,17.7,19.8,-2.25,-5.84
2024-06-26T15:32:18+00:00,59.4768481,24.8081319,198.04,209.21,3.21,3.26,372256,7.8,45.95,17.6,19.8,-3.33,-6.57
2024-06-26T15:32:19+00:00,59.4768222,24.808106,198.21,208.67,3.16,3.31,372259,7.81,45.79,17.7,19.8,-2.68,-8.66
2024-06-26T15:32:20+00:00,59.4767966,24.808079,199.26,209.23,3.27,3.18,372262,8.12,46.48,17.8,19.8,-1.86,-8.81
2024-06-26T15:32:21+00:00,59.4767719,24.8080496,201.96,210.3,3.35,3.15,372265,8.68,45.85,17.8,19.8,-3.39,-8.91
2024-06-26T15:32:22+00:00,59.4767483,24.8080209,203.39,209.97,3.24,3.25,372269,8.63,45.26,17.8,19.7,-2.32,-10.11
2024-06-26T15:32:23+00:00,59.4767232,24.8079932,207.54,212.78,3.33,3.12,372272,8.68,45.09,17.8,19.7,-3.06,-9.97
2024-06-26T15:32:24+00:00,59.4766998,24.8079591,210.56,216.28,3.32,3.17,372275,9.04,44.71,17.8,19.8,-2.3,-9.8
2024-06-26T15:32:25+00:00,59.4766771,24.8079243,214.17,218.25,3.23,3.23,372278,9.64,43.89,18.0,19.8,-3.58,-9.22
2024-06-26T15:32:26+00:00,59.4766524,24.8078839,217.43,225.52,3.21,3.22,372282,9.66,42.75,18.0,19.7,-3.07,-11.01
2024-06-26T15:32:27+00:00,59.4766337,24.8078433,217.93,226.5,3.12,3.14,372285,9.61,41.59,18.0,19.7,-2.18,-12.05
2024-06-26T15:32:28+00:00,59.4766142,24.8078049,218.62,226.5,3.15,3.09,372289,9.2,40.56,18.1,19.7,-3.26,-12.2
2024-06-26T15:32:29+00:00,59.4765963,24.8077629,219.84,230.89,3.29,3.07,372292,9.18,39.68,18.1,19.7,-3.4,-13.42
2024-06-26T15:32:30+00:00,59.4765776,24.8077198,219.2,227.32,2.91,3.26,372295,9.15,39.03,18.1,19.7,-4.53,-14.46
2024-06-26T15:32:31+00:00,59.4765586,24.8076781,221.1,230.77,3.26,3.25,372298,9.18,38.43,18.2,19.8,-3.4,-12.66
2024-06-26T15:32:32+00:00,59.4765418,24.8076318,220.39,236.7,3.3,3.22,372301,9.19,37.9,18.3,19.8,-2.21,-11.92
2024-06-26T15:32:33+00:00,59.4765272,24.8075773,215.77,234.08,3.07,3.25,372304,9.16,37.44,18.3,19.8,-3.02,-11.46
2024-06-26T15:32:34+00:00,59.4765105,24.8075292,211.92,230.51,3.16,3.23,372307,9.11,37.4,18.3,19.8,-3.26,-11.93
2024-06-26T15:32:35+00:00,59.4764895,24.8074904,209.4,225.97,3.17,3.19,372310,7.93,38.05,18.4,19.7,-3.09,-11.65
2024-06-26T15:32:36+00:00,59.4764674,24.8074512,208.22,221.25,3.25,3.14,372314,7.96,38.2,18.4,19.8,-3.04,-12.28
2024-06-26T15:32:37+00:00,59.4764453,24.807414,204.85,218.7,3.56,3.36,372317,7.91,39.12,18.5,19.7,-3.06,-12.31
2024-06-26T15:32:38+00:00,59.4764235,24.807377,206.14,219.48,3.45,3.29,372321,7.93,39.76,18.5,19.7,-3.82,-11.7
2024-06-26T15:32:39+00:00,59.4764008,24.80734,203.7,216.98,3.27,3.39,372324,8.69,41.42,18.5,19.8,-2.19,-12.09
2024-06-26T15:32:40+00:00,59.4763767,24.8073064,202.7,216.06,3.07,3.3,372327,8.7,41.93,18.7,19.7,-2.84,-12.19
2024-06-26T15:32:41+00:00,59.4763538,24.8072718,203.04,214.81,3.29,3.22,372330,8.72,42.71,18.7,19.7,-3.67,-12.18
2024-06-26T15:32:42+00:00,59.4763293,24.8072413,204.01,211.88,3.26,3.29,372334,8.71,42.77,18.6,19.7,-3.57,-14.29
2024-06-26T15:32:43+00:00,59.4763032,24.8072119,207.57,211.6,3.26,3.41,372337,8.68,42.16,18.9,19.7,-4.44,-14.4
2024-06-26T15:32:44+00:00,59.4762794,24.8071786,212.52,214.25,3.44,3.3,372340,8.69,42.44,18.7,19.7,-1.1,-12.8
2024-06-26T15:32:45+00:00,59.4762545,24.8071457,221.48,213.13,3.72,3.33,372344,8.7,40.9,19,19.7,-3.92,-9.96
2024-06-26T15:32:46+00:00,59.4762327,24.807109,232.98,227.01,3.41,3.06,372347,8.74,39.3,18.9,19.7,-0.4,-7.76
2024-06-26T15:32:47+00:00,59.4762144,24.8070671,243.58,234.03,2.92,3.12,372350,8.74,36.74,19.1,19.7,-2.14,-3.38
2024-06-26T15:32:48+00:00,59.4762043,24.80702,251.05,256.12,3.02,2.64,372353,9.67,34.77,19.1,19.7,0.11,1.12
2024-06-26T15:32:49+00:00,59.4761986,24.8069731,257.65,257.11,3.21,2.88,372356,9.14,29.91,19.1,19.7,-1.08,1.69
2024-06-26T15:32:50+00:00,59.4761965,24.8069267,258.72,274.67,2.89,2.59,372359,9.17,19.94,19.1,19.7,0.77,0.01
2024-06-26T15:32:51+00:00,59.4762021,24.8068771,250.83,285.1,2.43,3,372362,9.11,14.17,19.3,19.7,-1.75,1.09
2024-06-26T15:32:52+00:00,59.476207,24.8068271,239.48,279.52,2.55,2.83,372364,9.12,15.37,19.3,19.7,-0.03,-0.17
2024-06-26T15:32:53+00:00,59.4762058,24.8067766,224.53,262.65,2.15,2.87,372366,8.14,15.98,19.4,19.7,-2.24,-3.65
2024-06-26T15:32:54+00:00,59.4762003,24.8067301,211.84,250.62,2.32,2.67,372368,7.48,20.12,19.5,19.7,-1.21,-4.54
2024-06-26T15:32:55+00:00,59.4761884,24.8066871,199.91,233.63,2.24,2.66,372371,7.28,24.67,19.4,19.7,-2.18,-4.65
2024-06-26T15:32:56+00:00,59.4761706,24.8066566,189.71,215.13,2.43,2.75,372373,7.24,41.61,19.4,19.7,-1.74,-6.24
2024-06-26T15:32:57+00:00,59.47615,24.8066384,186.45,200.59,2.23,2.56,372375,7.2,49.53,19.5,19.7,-2.56,-7.61
2024-06-26T15:32:58+00:00,59.4761283,24.8066228,185.97,201.36,2.61,2.76,372378,7.22,55.53,19.5,19.7,-2.8,-8.43
2024-06-26T15:32:59+00:00,59.4761056,24.8066054,181.38,201.11,2.54,2.77,372380,7.21,62.87,19.6,19.7,-1.15,-9.43
2024-06-26T15:33:00+00:00,59.4760818,24.806586,176.45,198.6,2.66,2.79,372383,7.23,64.54,19.6,19.7,-2.7,-7.98
2024-06-26T15:33:01+00:00,59.4760574,24.8065739,174.75,187.88,2.87,2.95,372386,7.29,65.68,19.5,19.7,-3.11,-7.56
2024-06-26T15:33:02+00:00,59.476031,24.8065733,175.43,179.94,2.73,2.96,372388,7.54,66.5,19.6,19.7,-1.54,-10.41
2024-06-26T15:33:03+00:00,59.4760048,24.8065672,176.63,190.58,2.84,3.01,372392,7.5,67.21,19.6,19.7,-3.07,-11.79
2024-06-26T15:33:04+00:00,59.4759785,24.8065539,175.03,195.88,2.95,3.04,372395,7.53,68.0,19.6,19.7,-4.27,-13.4
2024-06-26T15:33:05+00:00,59.4759511,24.8065392,168.07,195.88,2.73,3.2,372397,7.54,70.72,19.6,19.7,-3.12,-13.75
2024-06-26T15:33:06+00:00,59.4759226,24.8065215,154.93,196.52,2.8,3.45,372400,7.57,75.51,19.6,19.7,-1.33,-10.41
2024-06-26T15:33:07+00:00,59.4758932,24.8065077,139.15,189.9,2.76,3.57,372403,8.39,90.85,19.6,19.7,1.67,-3.47
2024-06-26T15:33:08+00:00,59.4758614,24.8065111,125.25,170.43,2.62,3.34,372405,8.68,94.79,19.6,19.7,-1.08,5.5
