UTC,LAT,LONG,HDT,COG,STW,SOG,LOG,AWS,AWA,DPT,SEA,PITCH,ROLL
2024-06-12T15:30:55+00:00,59.4769759,24.8061414,28.03,35.39,2.61,2.49,102080,5.02,-62.45,19.9,16.8,1.31,5.96
2024-06-12T15:30:56+00:00,59.476995,24.8061626,30.06,27.23,2.51,2.36,102083,4.99,-61.8,19.9,16.8,1.71,6.41
2024-06-12T15:30:57+00:00,59.4770143,24.80618,32.14,26.0,2.38,2.36,102085,4.99,-61.92,19.8,16.8,1.17,5.36
2024-06-12T15:30:58+00:00,59.477032,24.8062009,33.14,32.84,2.45,2.33,102088,5,-62.3,19.7,16.8,0.76,5.67
2024-06-12T15:30:59+00:00,59.4770498,24.8062239,33.36,33.86,2.33,2.38,102090,4.99,-61.78,19.6,16.8,0.63,5.67
2024-06-12T15:31:00+00:00,59.4770673,24.8062499,32.54,36.5,2.54,2.47,102092,4.98,-62.17,19.6,16.8,1.07,5.41
2024-06-12T15:31:01+00:00,59.4770856,24.806272,33.15,30.31,2.49,2.35,102095,4.98,-61.39,19.7,16.8,1.25,4.66
2024-06-12T15:31:02+00:00,59.4771042,24.8062904,35.57,25.52,2.35,2.28,102097,4.94,-59.09,19.6,16.8,1.4,4.6
2024-06-12T15:31:03+00:00,59.4771224,24.806308,37.22,30.13,2.35,2.23,102100,4.91,-58.41,19.6,16.8,0.88,3.94
2024-06-12T15:31:04+00:00,59.4771392,24.8063301,39.21,33.47,2.33,2.23,102102,4.42,-56.81,19.5,16.8,0.45,4.09
2024-06-12T15:31:05+00:00,59.4771562,24.8063512,40.56,34.16,2.36,2.29,102104,4.25,-58.78,19.5,16.8,1.23,3.53
2024-06-12T15:31:06+00:00,59.4771723,24.8063768,40.66,40.22,2.42,2.27,102107,4.26,-57.03,19.4,16.8,0.41,4.8
2024-06-12T15:31:07+00:00,59.4771883,24.8064026,40.69,39.1,2.42,2.29,102109,4.27,-57.12,19.3,16.8,1.67,6.03
2024-06-12T15:31:08+00:00,59.477204,24.8064303,39.37,41.36,2.24,2.37,102111,4.29,-56.99,19.3,16.8,0.53,7.05
2024-06-12T15:31:09+00:00,59.4772195,24.8064571,38.99,39.85,2.27,2.27,102114,4.33,-58.7,19.3,16.8,1.93,8.02
2024-06-12T15:31:10+00:00,59.4772362,24.8064802,39.09,33.42,2.24,2.26,102116,4.64,-58.94,19.3,16.8,1.1,7.73
2024-06-12T15:31:11+00:00,59.4772534,24.8065035,37.94,36.23,2.42,2.32,102118,4.78,-59.36,19.2,16.8,0.21,7.95
2024-06-12T15:31:12+00:00,59.4772701,24.8065278,37.41,35.83,2.27,2.38,102120,4.75,-61.37,19.1,16.8,1.78,8.28
2024-06-12T15:31:13+00:00,59.4772869,24.8065524,37.07,36.59,2.38,2.32,102123,4.73,-60.75,19.2,16.8,1.14,8.1
2024-06-12T15:31:14+00:00,59.4773043,24.806574,37.48,30.25,2.22,2.29,102125,4.72,-61.33,19.2,16.8,1.26,7.09
2024-06-12T15:31:15+00:00,59.477322,24.806593,38.19,29.73,2.35,2.25,102127,4.71,-61.79,19.0,16.8,0.99,6.98
2024-06-12T15:31:16+00:00,59.4773398,24.8066137,38.48,30.61,2.42,2.29,102130,4.71,-61.76,19.0,16.8,0.58,7.39
2024-06-12T15:31:17+00:00,59.4773572,24.8066391,36.76,37.56,2.45,2.43,102132,4.49,-62.13,18.9,16.8,0.97,7.33
2024-06-12T15:31:18+00:00,59.477374,24.8066632,36.77,34.82,2.32,2.27,102134,4.38,-61.8,18.9,16.8,1.93,6.59
2024-06-12T15:31:19+00:00,59.4773917,24.8066858,35.42,33.72,2.41,2.34,102137,4.41,-61.77,18.9,16.8,0.21,5.59
2024-06-12T15:31:20+00:00,59.4774091,24.8067077,35.49,31.66,2.29,2.26,102139,4.44,-62.25,18.8,16.8,1.09,7.17
2024-06-12T15:31:21+00:00,59.4774274,24.8067252,38.17,22.98,2.36,2.23,102141,4.43,-61.86,18.7,16.8,0.46,8.96
2024-06-12T15:31:22+00:00,59.4774459,24.8067418,43.17,23.98,2.35,2.21,102144,4.41,-62.84,18.7,16.8,1.03,9.81
2024-06-12T15:31:23+00:00,59.477465,24.8067543,51.41,18.75,2.24,2.27,102146,4.39,-65.95,18.7,16.8,1.59,8.72
2024-06-12T15:31:24+00:00,59.4774843,24.806771,58.22,28.83,2.42,2.21,102148,4.39,-68.44,18.7,16.8,0.89,6.78
2024-06-12T15:31:25+00:00,59.4775009,24.8067957,64.81,39.96,2.47,2.28,102151,4.41,-71.07,18.6,16.8,-0.18,5.72
2024-06-12T15:31:26+00:00,59.4775155,24.8068255,70.95,51.13,2.35,2.31,102153,4.39,-79.55,18.6,16.8,0.76,4.56
2024-06-12T15:31:27+00:00,59.477526,24.8068613,75.15,61.84,2.43,2.38,102156,4.35,-85.38,18.6,16.8,0.76,3.54
2024-06-12T15:31:28+00:00,59.4775339,24.8068996,76.77,69.43,2.44,2.38,102158,3.89,-89.92,18.6,16.8,1.25,2.53
2024-06-12T15:31:29+00:00,59.4775406,24.8069388,77.0,71.72,2.36,2.32,102160,3.56,-91.33,18.4,16.8,1.11,2.63
2024-06-12T15:31:30+00:00,59.4775462,24.8069778,76.16,74.69,2.25,2.3,102163,3.3,-91.6,18.4,16.8,0.68,4.05
2024-06-12T15:31:31+00:00,59.4775534,24.8070186,75.08,70.54,2.37,2.35,102165,3.14,-90.78,18.3,16.8,-0.09,5.51
2024-06-12T15:31:32+00:00,59.4775615,24.8070584,75.99,67.35,2.51,2.36,102167,3.14,-91.28,18.2,16.8,0.65,6.61
2024-06-12T15:31:33+00:00,59.4775707,24.8070961,78.62,63.63,2.3,2.3,102170,3.15,-92.07,18.3,16.8,1.63,5.58
2024-06-12T15:31:34+00:00,59.4775797,24.8071321,81.55,64.05,2.22,2.26,102172,3.17,-92.77,18.3,16.8,1.03,3.54
2024-06-12T15:31:35+00:00,59.4775881,24.8071665,85.63,65.95,2.28,2.14,102174,3.21,-94.03,18.2,16.8,0.86,1.69
2024-06-12T15:31:36+00:00,59.477594,24.807203,87.56,73.77,2.29,2.19,102176,3.32,-95.2,18.1,16.8,0.2,0.14
2024-06-12T15:31:37+00:00,59.477596,24.8072429,85.38,85.95,2.29,2.34,102179,3.34,-97.6,18.0,16.8,-0.03,0.9
2024-06-12T15:31:38+00:00,59.4775974,24.807285,82.01,84.41,2.33,2.38,102181,3.3,-101.07,18.0,16.8,0.65,3.2
2024-06-12T15:31:39+00:00,59.4776005,24.8073267,78.74,79.3,2.03,2.34,102183,2.78,-103.29,17.8,16.8,1.39,4.86
2024-06-12T15:31:40+00:00,59.4776062,24.8073637,78.48,70.94,2.15,2.11,102185,2.64,-102.5,17.8,16.8,1.56,4.84
2024-06-12T15:31:41+00:00,59.4776131,24.8073978,77.89,69.77,2.14,2.11,102187,2.67,-101.44,17.8,16.8,0.48,3.29
2024-06-12T15:31:42+00:00,59.4776182,24.8074323,76.32,73.2,2.2,2.19,102189,3.11,-99.47,17.8,16.8,-0.41,3.2
2024-06-12T15:31:43+00:00,59.4776235,24.8074703,75.35,72.35,2.2,2.24,102191,3.25,-100.31,17.8,16.8,0.93,3.82
2024-06-12T15:31:44+00:00,59.4776304,24.8075082,75.11,69.89,2.05,2.2,102194,3.23,-100.78,17.8,16.8,1.28,3.84
2024-06-12T15:31:45+00:00,59.4776385,24.8075421,75.5,64.12,2.15,2.06,102196,3.23,-98.66,17.8,16.8,1.07,2.85
2024-06-12T15:31:46+00:00,59.4776459,24.8075754,75.62,66.49,2.01,2.02,102198,3.22,-97.22,17.7,16.8,0.82,3.22
2024-06-12T15:31:47+00:00,59.4776529,24.8076072,75.58,66.93,2.09,2.01,102200,3.21,-98.2,17.6,16.8,0.6,3.64
2024-06-12T15:31:48+00:00,59.4776588,24.8076417,73.34,71.3,2.06,2.15,102202,3.21,-97.01,17.5,16.8,-0.16,4.11
2024-06-12T15:31:49+00:00,59.4776648,24.8076805,70.92,72.43,2.1,2.23,102204,3.2,-96.27,17.5,16.8,0.7,5.44
2024-06-12T15:31:50+00:00,59.4776733,24.8077144,71.71,59.46,1.95,2.05,102206,3.18,-97.12,17.7,16.8,2.05,4.9
2024-06-12T15:31:51+00:00,59.4776825,24.8077453,71.27,63.92,1.97,2.07,102208,3.2,-95.18,17.6,16.8,0.48,2.73
2024-06-12T15:31:52+00:00,59.4776886,24.8077797,67.83,71.05,2.11,2.13,102210,3.23,-94.81,17.5,16.8,0.55,2.97
2024-06-12T15:31:53+00:00,59.4776945,24.8078159,62.22,68.47,2.05,2.23,102212,3.24,-94.97,17.4,16.8,0.53,4.53
2024-06-12T15:31:54+00:00,59.4777024,24.8078498,58.15,63.4,1.92,2.19,102214,3.23,-93.25,17.4,16.8,1.62,6.29
2024-06-12T15:31:55+00:00,59.4777125,24.8078848,53.05,59.72,2.06,2.2,102216,3.23,-87.59,17.4,16.8,0.38,7.07
2024-06-12T15:31:56+00:00,59.4777235,24.807917,49.89,53.01,2.02,2.13,102218,3.23,-87.24,17.4,16.8,2.21,7.44
2024-06-12T15:31:57+00:00,59.477736,24.8079424,46.21,46.15,2.2,2.07,102220,3.28,-84.01,17.4,16.8,0.77,6.53
2024-06-12T15:31:58+00:00,59.4777489,24.8079682,42.53,44.6,2.08,2.09,102222,3.99,-80.65,17.4,16.8,0.91,7.87
2024-06-12T15:31:59+00:00,59.4777628,24.8079923,40.63,39.91,1.96,2.12,102224,4.01,-78.09,17.3,16.8,1.36,8.79
2024-06-12T15:32:00+00:00,59.4777773,24.8080114,40.22,33.94,1.98,1.93,102226,4.05,-75.39,17.4,16.8,1.98,7.6
2024-06-12T15:32:01+00:00,59.4777927,24.8080329,36.77,34.95,2.04,2.09,102228,4.71,-68.02,17.3,16.8,0.0,6.69
2024-06-12T15:32:02+00:00,59.477808,24.8080548,32.78,36.02,2.07,2.16,102230,5.05,-65.98,17.2,16.8,1.58,7.94
2024-06-12T15:32:03+00:00,59.4778244,24.8080787,29.29,33.11,2.11,2.16,102232,5.03,-62.77,17.2,16.8,1.15,9.55
2024-06-12T15:32:04+00:00,59.4778405,24.8080963,26.89,26.99,2.04,2.03,102234,5.02,-62.31,17.2,16.8,2.48,8.67
2024-06-12T15:32:05+00:00,59.4778572,24.8081106,24.33,21.48,2.1,1.99,102236,5.05,-59.96,17.2,16.8,0.41,8.17
2024-06-12T15:32:06+00:00,59.4778747,24.8081208,22.05,18.62,2.12,2.06,102238,5.08,-59.35,17.2,16.8,1.13,8.34
2024-06-12T15:32:07+00:00,59.4778929,24.8081326,20.34,20.02,2.06,2.09,102241,5.09,-57.88,17.1,16.8,1.26,9.05
2024-06-12T15:32:08+00:00,59.477911,24.8081432,18.98,15.32,2.12,2.03,102243,5.1,-56.99,17.2,16.8,1.7,8.58
2024-06-12T15:32:09+00:00,59.4779293,24.8081523,16.66,14.55,2.09,2.1,102245,5.47,-55.68,17.2,16.8,0.81,8.37
2024-06-12T15:32:10+00:00,59.4779479,24.8081626,12.9,16.18,2.12,2.12,102247,5.51,-54.59,17.1,16.8,1.66,9.33
2024-06-12T15:32:11+00:00,59.4779665,24.8081734,10.53,15.46,2.1,2.12,102249,5.48,-52.96,17.1,16.8,1.6,10.75
2024-06-12T15:32:12+00:00,59.4779849,24.8081816,8.37,6.83,2.14,2.14,102251,5.48,-51.79,17.2,16.8,0.7,10.07
2024-06-12T15:32:13+00:00,59.4780037,24.808184,6.65,2.57,2.16,2.11,102253,5.49,-51.59,17.2,16.8,1.99,9.41
2024-06-12T15:32:14+00:00,59.4780229,24.8081856,5.6,3.56,2.1,2.09,102255,5.5,-50.14,17.1,16.8,0.97,9.63
2024-06-12T15:32:15+00:00,59.47804,24.8081905,3.19,8.7,2.1,2.24,102257,5.49,-49.3,17.1,16.8,1.34,9.47
2024-06-12T15:32:16+00:00,59.4780581,24.8081944,0.19,3.49,2.13,2.19,102260,5.5,-47.9,17.2,16.8,1.59,9.38
2024-06-12T15:32:17+00:00,59.478082,24.8081935,358.18,357.92,2.17,2.21,102260,5.52,-46.15,17.1,16.8,1.1,10.54
2024-06-12T15:32:18+00:00,59.4781013,24.8081927,357.09,0.28,2.22,2.22,102264,5.53,-44.42,17.1,16.8,1.71,11.46
2024-06-12T15:32:19+00:00,59.4781205,24.8081903,356.27,354.48,2.23,2.16,102266,5.57,-44.0,17.1,16.8,1.59,10.21
2024-06-12T15:32:20+00:00,59.4781399,24.8081843,355.51,352.74,2.31,2.14,102268,6.16,-43.96,17.1,16.8,0.83,9.11
2024-06-12T15:32:21+00:00,59.47816,24.8081813,353.71,356.34,2.25,2.26,102271,6.15,-43.49,16.9,16.8,0.85,9.13
2024-06-12T15:32:22+00:00,59.4781798,24.8081796,352.92,355.5,2.33,2.23,102273,6.15,-42.47,17.0,16.8,1.63,9.21
2024-06-12T15:32:23+00:00,59.4781987,24.8081726,354.19,345.78,2.3,2.15,102275,6.14,-41.52,17.1,16.8,1.2,9.67
2024-06-12T15:32:24+00:00,59.4782172,24.808163,357.08,346.56,2.37,2.13,102277,6.12,-40.9,17.0,16.8,0.99,11.2
2024-06-12T15:32:25+00:00,59.4782339,24.8081579,1.24,351.66,2.23,2.19,102280,6.08,-41.57,16.9,16.8,0.88,10.88
2024-06-12T15:32:26+00:00,59.4782553,24.8081545,4.08,358.29,2.38,2.19,102282,5.74,-44.09,17.0,16.8,1.6,8.16
2024-06-12T15:32:27+00:00,59.4782765,24.8081632,0.41,15.75,2.3,2.37,102284,5.64,-45.27,16.9,16.8,0.92,7.31
2024-06-12T15:32:28+00:00,59.478298,24.8081825,351.45,22.88,2.26,2.71,102287,5.62,-44.08,16.8,16.8,1.63,9.37
2024-06-12T15:32:29+00:00,59.4783216,24.8081989,339.84,16.03,2.19,2.86,102289,5.63,-41.12,16.8,16.8,1.45,11.0
2024-06-12T15:32:30+00:00,59.4783457,24.8082069,326.7,0.37,2.14,2.68,102291,5.69,-38.61,16.8,16.8,1.99,10.26
2024-06-12T15:32:31+00:00,59.478365,24.8082016,314.07,345.44,2.07,2.51,102293,6.79,-36.27,16.8,16.8,2.3,8.07
2024-06-12T15:32:32+00:00,59.478386,24.8081833,301.46,332.58,1.95,2.45,102295,6.8,-33.0,16.8,16.8,1.24,4.37
2024-06-12T15:32:33+00:00,59.4784039,24.8081589,288.46,322.6,1.92,2.39,102297,6.84,-21.94,16.9,16.8,-0.39,3.23
2024-06-12T15:32:34+00:00,59.4784182,24.8081296,276.02,307.99,1.86,2.25,102299,6.77,-10.11,16.8,16.8,3.65,3.35
2024-06-12T15:32:35+00:00,59.478425,24.8081,267.42,290.67,1.41,1.84,102300,6.5,1.83,16.9,16.8,0.32,6.11
2024-06-12T15:32:36+00:00,59.4784252,24.8080687,265.04,255.4,1.51,1.74,102302,6.49,9.67,16.9,16.8,0.93,6.59
2024-06-12T15:32:37+00:00,59.4784206,24.8080414,269.23,243.33,1.47,1.6,102303,6.44,8.79,16.9,16.8,2.37,4.62
2024-06-12T15:32:38+00:00,59.4784143,24.8080142,276.19,245.33,1.2,1.71,102305,5.86,6.61,16.9,16.8,-0.74,2.55
2024-06-12T15:32:39+00:00,59.4784097,24.8079885,282.89,257.04,1.34,1.51,102306,5.87,5.04,16.9,16.8,1.7,2.66
2024-06-12T15:32:40+00:00,59.4784088,24.8079638,287.05,275.49,1.23,1.35,102307,5.85,4.94,16.9,16.8,0.66,4.7
2024-06-12T15:32:41+00:00,59.4784129,24.8079419,287.02,296.79,1.24,1.36,102308,5.85,4.21,16.9,16.8,0.09,5.8
2024-06-12T15:32:42+00:00,59.4784204,24.8079195,283.72,305.19,1.27,1.32,102309,5.85,1.94,16.9,16.8,1.59,4.21
2024-06-12T15:32:43+00:00,59.478428,24.8079007,279.12,309.11,1.21,1.35,102311,5.82,1.06,16.9,16.8,1.16,3.76
2024-06-12T15:32:44+00:00,59.4784345,24.8078818,273.87,304.72,1.02,1.31,102312,5.82,1.54,17.0,16.8,-0.83,4.09
2024-06-12T15:32:45+00:00,59.4784399,24.8078624,269.6,299.69,1.2,1.27,102313,5.79,3.1,16.9,16.8,2.18,4.4
2024-06-12T15:32:46+00:00,59.4784433,24.8078435,267.03,278.63,1.08,1.15,102314,5.68,4.03,17.0,16.8,0.38,4.69
2024-06-12T15:32:47+00:00,59.4784464,24.8078233,265.23,285.53,0.91,1.16,102315,5.69,4.81,17.0,16.8,-0.01,3.87
2024-06-12T15:32:48+00:00,59.4784504,24.8078019,261.27,291.9,1.05,1.2,102316,5.65,4.95,16.9,16.8,1.72,1.84
2024-06-12T15:32:49+00:00,59.4784549,24.8077833,255.38,287.31,1.04,1.14,102317,5.39,5.82,16.9,16.8,-0.12,0.87
2024-06-12T15:32:50+00:00,59.4784577,24.8077656,250.12,285.25,0.96,1.17,102318,5.2,8.19,17.0,16.8,-0.6,0.69
2024-06-12T15:32:51+00:00,59.4784603,24.8077446,242.87,282.23,1.19,1.27,102319,4.65,11.83,16.9,16.8,1.19,-0.93
2024-06-12T15:32:52+00:00,59.4784599,24.8077225,235.15,277.08,1.2,1.3,102320,4.53,14.6,17.1,16.8,-0.41,-1.85
2024-06-12T15:32:53+00:00,59.4784582,24.8076983,227.4,269.8,1.54,1.37,102322,4.55,22.72,17.1,16.8,-0.89,-2.01
2024-06-12T15:32:54+00:00,59.4784568,24.8076721,218.76,261.1,1.53,1.53,102323,4.53,35.55,17.1,16.8,0.48,-3.08
2024-06-12T15:32:55+00:00,59.4784532,24.8076456,211.62,235.59,1.36,1.41,102325,4.51,41.86,17.1,16.8,-0.15,-3.29
2024-06-12T15:32:56+00:00,59.4784438,24.8076283,210.44,218.59,1.06,1.45,102326,4.51,47.02,17.2,16.8,-0.88,-2.95
2024-06-12T15:32:57+00:00,59.4784343,24.8076148,211.76,214.07,1.4,1.55,102327,4.51,51.43,17.1,16.8,0.24,-3.25
2024-06-12T15:32:58+00:00,59.4784234,24.8075972,210.77,222.04,1.44,1.59,102328,4.52,50.53,17.2,16.8,-0.37,-4.51
2024-06-12T15:32:59+00:00,59.4784149,24.8075752,208.89,234.88,1.62,1.68,102330,4.55,50.02,17.2,16.8,-1.6,-4.93
2024-06-12T15:33:00+00:00,59.4784076,24.8075482,205.23,234.88,1.71,1.83,102332,4.57,51.87,17.2,16.8,-0.03,-6.07
2024-06-12T15:33:01+00:00,59.4783998,24.8075188,195.18,233.75,1.69,1.94,102333,4.59,54.11,17.3,16.8,-0.81,-4.78
2024-06-12T15:33:02+00:00,59.47839,24.8074867,187.35,232.12,1.74,2.12,102335,5.24,57.8,17.3,16.8,-0.32,-3.09
2024-06-12T15:33:03+00:00,59.4783777,24.8074628,178.09,218.2,1.8,2.17,102337,5.27,63.61,17.2,16.8,-0.57,-3.32
2024-06-12T15:33:04+00:00,59.4783585,24.8074411,168.72,211.74,1.71,2.3,102338,5.23,75.7,17.3,16.8,0.59,-2.79
2024-06-12T15:33:05+00:00,59.4783415,24.8074254,161.17,200.47,1.76,2.17,102340,5.2,84.13,17.4,16.8,1.01,0.8
2024-06-12T15:33:06+00:00,59.4783231,24.8074217,159.6,180.05,1.57,2.04,102342,4.95,87.47,17.4,16.8,-0.19,2.73
2024-06-12T15:33:07+00:00,59.4783053,24.8074254,159.67,176.99,1.58,2.08,102343,4.2,94.11,17.4,16.8,1.03,1.64
2024-06-12T15:33:08+00:00,59.4782869,24.8074258,159.21,179.8,1.85,2.05,102345,3.77,95.86,17.4,16.8,0.63,0.83
2024-06-12T15:33:09+00:00,59.478268,24.8074238,157.91,181.33,1.92,2.03,102347,3.72,95.92,17.4,16.8,0.63,0.84
